"strokeNumber","time","x","y"
"19","8652","287","28.04"
"19","8666","292","23.04"
"19","8682","295","20.04"
"19","8696","296","19.04"
"19","8714","296","20.04"
"19","8734","296","23.04"
"19","8750","297","24.04"
"19","8764","297","24.04"
"19","8781","297","24.04"
"20","8905","304","13.04"
"20","8915","303","13.04"
"20","8922","303","27.04"
"20","8949","304","29.04"
"20","8952","304","29.04"
"20","8966","305","27.04"
"20","8982","307","24.04"
"20","8996","309","21.04"
"20","9012","310","21.04"
"20","9026","310","21.04"
"20","9042","310","21.04"
"20","9056","311","21.04"
"20","9072","311","21.04"
"20","9094","312","21.04"
"20","9110","313","21.04"
"20","9125","314","20.04"
"20","9140","315","19.04"
"20","9154","315","18.04"
"20","9170","315","17.04"
"20","9184","315","17.04"
"20","9200","315","18.04"
"20","9214","313","22.04"
"20","9230","312","24.04"
"20","9244","312","25.04"
"20","9260","312","25.04"
"20","9274","313","24.04"
"20","9290","316","21.04"
"20","9312","321","12.04"
"20","9326","323","7.0399999999999991"
"20","9342","324","3.0399999999999991"
"20","9356","324","1.0399999999999992"
"20","9372","324","0.039999999999999147"
"20","9386","323","1.0399999999999992"
"20","9402","321","5.0399999999999991"
"20","9416","321","10.04"
"20","9432","321","15.04"
"20","9446","321","19.04"
"20","9470","326","22.04"
"20","9484","328","23.04"
"20","9500","331","24.04"
"20","9514","332","24.04"
"20","9530","333","21.04"
"20","9537","334","20.04"
"21","9915","344","11.04"
"21","9917","344","11.04"
"21","9920","353","10.04"
"21","9935","353","9.04"
"22","9966","344","11.04"
"23","9982","344","11.04"
"23","9994","348","6.0399999999999991"
"23","10010","347","9.04"
"23","10024","346","14.04"
"23","10040","346","20.04"
"23","10062","346","27.04"
"23","10077","347","29.04"
"24","10198","359","17.04"
"24","10199","359","17.04"
"24","10212","359","22.04"
"24","10245","359","26.04"
"24","10248","362","25.04"
"24","10264","366","21.04"
"24","10280","367","17.04"
"24","10294","367","15.04"
"24","10310","366","15.04"
"24","10324","363","15.04"
"24","10341","362","15.04"
"25","11681","392","12.04"
"25","11682","392","12.04"
"25","11684","378","12.04"
"25","11698","375","13.04"
"25","11714","374","14.04"
"25","11728","374","16.04"
"25","11744","374","18.04"
"25","11750","375","19.04"
"25","11767","378","22.04"
"25","11796","381","27.04"
"25","11810","381","28.04"
"25","11826","381","29.04"
"25","11840","381","29.04"
"25","11856","379","29.04"
"25","11872","375","30.04"
"25","11886","373","30.04"
"25","11900","372","30.04"
"25","11916","372","29.04"
"25","11932","373","28.04"
"25","11946","375","26.04"
"25","11968","380","25.04"
"25","11984","385","25.04"
"25","11998","391","25.04"
"25","12014","396","25.04"
"25","12028","399","24.04"
"25","12044","401","22.04"
"25","12058","401","20.04"
"25","12074","401","18.04"
"25","12088","399","16.04"
"25","12104","397","15.04"
"25","12118","395","15.04"
"25","12134","393","15.04"
"25","12156","390","17.04"
"25","12172","389","20.04"
"25","12186","389","22.04"
"25","12200","389","24.04"
"25","12216","390","25.04"
"25","12232","392","25.04"
"25","12246","394","25.04"
"25","12260","397","25.04"
"25","12276","401","24.04"
"25","12290","403","23.04"
"25","12306","405","21.04"
"25","12328","408","19.04"
"25","12344","409","17.04"
"25","12358","409","16.04"
"25","12374","409","16.04"
"25","12388","408","15.04"
"25","12404","406","15.04"
"25","12418","404","15.04"
"25","12434","403","16.04"
"25","12448","402","18.04"
"25","12464","402","20.04"
"25","12478","402","22.04"
"25","12494","403","24.04"
"25","12516","407","25.04"
"25","12532","410","26.04"
"25","12546","411","26.04"
"25","12561","412","26.04"
"25","12576","412","25.04"
"25","12590","412","25.04"
"25","12607","413","24.04"
"26","12775","420","6.0399999999999991"
"26","12794","420","6.0399999999999991"
"26","12808","420","6.0399999999999991"
"26","12824","420","6.0399999999999991"
"26","12838","420","7.0399999999999991"
"26","12854","420","9.04"
"26","12861","420","10.04"
"27","12922","425","14.04"
"27","12936","425","14.04"
"27","12950","425","14.04"
"27","12967","426","17.04"
"27","12983","426","21.04"
"27","12996","427","25.04"
"27","13010","428","26.04"
"27","13027","429","27.04"
"28","13150","437","16.04"
"28","13165","437","15.04"
"28","13168","437","18.04"
"28","13184","440","22.04"
"28","13198","443","24.04"
"28","13214","449","24.04"
"28","13228","453","23.04"
"28","13244","456","21.04"
"28","13266","456","21.04"
"28","13296","456","25.04"
"28","13310","455","27.04"
"28","13326","454","27.04"
"28","13340","453","27.04"
"29","13446","477","15.04"
"29","13468","477","15.04"
"29","13484","477","14.04"
"29","13498","477","12.04"
"29","13514","476","11.04"
"29","13528","473","10.04"
"29","13544","471","10.04"
"29","13558","471","10.04"
"29","13574","470","13.04"
"29","13588","470","15.04"
"29","13604","470","16.04"
"29","13618","472","16.04"
"29","13634","474","16.04"
"29","13656","477","19.04"
"29","13670","478","22.04"
"29","13686","478","25.04"
"29","13700","478","27.04"
"29","13716","477","27.04"
"29","13732","473","28.04"
"29","13746","469","28.04"
"29","13760","468","28.04"
"29","13776","468","27.04"
"29","13790","469","26.04"
"29","13806","471","24.04"
"29","13828","476","23.04"
"29","13844","480","23.04"
"29","13858","483","23.04"
"29","13874","486","23.04"
"29","13888","489","21.04"
"29","13905","492","19.04"
"30","14274","515","7.0399999999999991"
"30","14275","515","7.0399999999999991"
"30","14278","515","5.0399999999999991"
"30","14294","513","4.0399999999999991"
"30","14308","510","4.0399999999999991"
"30","14324","507","5.0399999999999991"
"30","14338","505","6.0399999999999991"
"30","14354","504","7.0399999999999991"
"30","14376","504","11.04"
"30","14406","509","16.04"
"30","14420","511","18.04"
"30","14436","512","19.04"
"30","14450","512","20.04"
"30","14466","512","21.04"
"30","14482","509","21.04"
"30","14496","506","21.04"
"30","14510","502","21.04"
"30","14526","499","21.04"
"30","14540","497","21.04"
"30","14557","497","21.04"
"31","14680","521","16.04"
"31","14682","521","16.04"
"31","14684","523","11.04"
"31","14698","522","10.04"
"31","14714","519","10.04"
"31","14728","515","11.04"
"31","14744","513","15.04"
"31","14776","513","21.04"
"31","14782","513","22.04"
"31","14796","515","22.04"
"31","14810","520","20.04"
"31","14826","525","17.04"
"31","14840","528","16.04"
"31","14856","529","16.04"
"31","14870","529","16.04"
"31","14886","530","17.04"
"31","14900","533","19.04"
"31","14916","535","19.04"
"31","14932","535","19.04"
"31","14946","536","17.04"
"32","15195","540","2.0399999999999991"
"32","15195","544","23.04"
"33","15307","550","6.0399999999999991"
"33","15325","550","6.0399999999999991"
"33","15328","545","10.04"
"33","15344","543","13.04"
"33","15358","542","14.04"
"33","15374","542","14.04"
"33","15388","542","14.04"
"33","15404","545","14.04"
"33","15418","549","14.04"
"33","15434","551","14.04"
"33","15448","552","14.04"
"33","15465","554","13.04"
"34","15711","559","9.04"
"34","15747","559","9.04"
"34","15748","559","9.04"
"34","15764","559","9.04"
"34","15778","559","10.04"
"34","15794","559","13.04"
"34","15808","559","17.04"
"34","15824","559","18.04"
"34","15838","560","18.04"
"34","15854","561","18.04"
"34","15868","563","16.04"
"34","15884","566","13.04"
"34","15906","569","12.04"
"34","15920","569","12.04"
"34","15936","569","13.04"
"34","15950","570","15.04"
"34","15966","571","17.04"
"34","15982","571","18.04"
"34","15996","571","20.04"
"34","16005","572","20.04"
"35","16181","576","9.04"
"35","16197","576","9.04"
"35","16198","583","28.04"
"35","16214","584","28.04"
"35","16228","584","23.04"
"35","16236","585","20.04"
"35","16244","586","17.04"
"35","16266","588","13.04"
"35","16290","589","12.04"
"35","16296","589","12.04"
"35","16310","591","13.04"
"35","16327","594","14.04"
"36","16378","603","13.04"
"36","16386","603","13.04"
"36","16400","603","11.04"
"36","16416","603","10.04"
"36","16432","603","9.04"
"36","16445","603","9.04"
"36","16468","599","13.04"
"36","16484","598","17.04"
"36","16498","597","20.04"
"36","16526","598","23.04"
"36","16527","601","24.04"
"36","16543","605","22.04"
"36","16558","609","18.04"
"36","16574","611","14.04"
"36","16588","612","13.04"
"36","16604","612","13.04"
"36","16618","613","14.04"
"36","16626","614","15.04"
"36","16634","615","17.04"
"36","16656","618","18.04"
"36","16670","618","18.04"
"36","16686","618","18.04"
"37","16759","634","17.04"
"37","16779","632","17.04"
"37","16790","630","17.04"
"37","16806","628","20.04"
"37","16828","626","26.04"
"37","16844","625","28.04"
"37","16851","624","29.04"
"38","17690","649","11.04"
"38","17691","652","15.04"
"38","17698","653","13.04"
"38","17714","655","11.04"
"38","17728","656","10.04"
"38","17744","657","11.04"
"38","17758","658","13.04"
"38","17774","660","15.04"
"38","17796","661","19.04"
"38","17810","660","23.04"
"38","17826","657","25.04"
"38","17840","654","26.04"
"38","17856","652","26.04"
"38","17870","649","25.04"
"38","17886","647","25.04"
"38","17894","647","25.04"
"39","18097","662","11.04"
"39","18098","662","11.04"
"39","18099","663","14.04"
"40","18963","677","9.04"
"40","18964","677","9.04"
"40","18966","680","19.04"
"40","18982","682","18.04"
"40","18996","683","18.04"
"40","19010","684","18.04"
"40","19026","685","20.04"
"40","19040","687","22.04"
"40","19056","687","22.04"
"40","19078","687","22.04"
"41","19139","694","11.04"
"41","19154","694","11.04"
"41","19168","697","11.04"
"41","19184","701","11.04"
"41","19198","704","11.04"
"41","19212","705","11.04"
"41","19220","705","11.04"
"42","19284","694","11.04"
"43","19299","694","11.04"
"43","19310","696","7.0399999999999991"
"43","19326","695","13.04"
"43","19340","695","21.04"
"43","19356","696","27.04"
"43","19370","697","29.04"
"43","19387","697","30.04"
"44","20714","13","48.04"
"44","20715","13","48.04"
"44","20728","15","48.04"
"44","20750","23","48.04"
"44","20766","27","48.04"
"44","20782","27","48.04"
"44","20796","27","48.04"
"44","20810","26","47.04"
"44","20826","25","47.04"
"44","20840","25","48.04"
"44","20856","25","50.04"
"44","20870","25","54.04"
"44","20878","25","56.04"
"44","20886","24","58.04"
"44","20900","24","61.04"
"44","20916","23","63.04"
"44","20932","22","64.039999999999992"
"44","20952","18","67.039999999999992"
"44","20968","16","69.039999999999992"
"44","20984","15","70.039999999999992"
"44","20998","15","70.039999999999992"
"44","21012","15","70.039999999999992"
"44","21028","16","70.039999999999992"
"44","21042","21","70.039999999999992"
"44","21058","27","70.039999999999992"
"44","21074","31","70.039999999999992"
"44","21088","32","70.039999999999992"
"44","21102","32","69.039999999999992"
"44","21119","33","68.039999999999992"
"45","21462","36","55.04"
"45","21479","36","55.04"
"45","21509","49","55.04"
"45","21516","50","55.04"
"45","21546","49","52.04"
"45","21560","48","51.04"
"45","21576","47","50.04"
"45","21589","46","49.04"
"45","21606","46","49.04"
"45","21620","46","52.04"
"45","21636","46","56.04"
"45","21642","46","59.04"
"45","21650","46","63.04"
"45","21666","46","68.039999999999992"
"45","21682","46","71.039999999999992"
"45","21702","46","71.039999999999992"
"45","21718","45","71.039999999999992"
"45","21732","45","71.039999999999992"
"46","22229","88","54.04"
"46","22237","87","54.04"
"46","22237","85","60.04"
"47","22303","86","65.039999999999992"
"47","22326","84","67.039999999999992"
"47","22340","84","70.039999999999992"
"47","22356","84","72.039999999999992"
"47","22370","84","74.039999999999992"
"47","22386","86","75.039999999999992"
"47","22392","87","76.039999999999992"
"48","22495","114","63.04"
"48","22512","113","62.04"
"48","22528","111","61.04"
"48","22542","109","61.04"
"48","22558","107","61.04"
"48","22572","107","61.04"
"48","22588","107","63.04"
"48","22604","107","66.039999999999992"
"48","22618","108","70.039999999999992"
"48","22640","113","74.039999999999992"
"48","22656","114","76.039999999999992"
"48","22662","114","76.039999999999992"
"48","22670","114","76.039999999999992"
"48","22686","114","77.039999999999992"
"48","22700","110","78.039999999999992"
"48","22716","105","78.039999999999992"
"48","22732","99","77.039999999999992"
"48","22739","96","75.039999999999992"
"49","23247","143","63.04"
"49","23262","143","63.04"
"49","23278","143","62.04"
"49","23294","141","62.04"
"49","23308","139","62.04"
"49","23322","136","62.04"
"49","23337","133","62.04"
"49","23352","130","63.04"
"49","23376","126","66.039999999999992"
"49","23390","124","68.039999999999992"
"49","23407","123","70.039999999999992"
"49","23413","123","71.039999999999992"
"49","23420","123","73.039999999999992"
"49","23436","123","75.039999999999992"
"49","23450","125","77.039999999999992"
"49","23466","127","78.039999999999992"
"49","23482","130","78.039999999999992"
"49","23496","132","78.039999999999992"
"49","23510","136","78.039999999999992"
"49","23526","140","78.039999999999992"
"50","23635","166","70.039999999999992"
"50","23638","166","69.039999999999992"
"50","23652","165","68.039999999999992"
"50","23668","163","67.039999999999992"
"50","23682","159","66.039999999999992"
"50","23698","156","66.039999999999992"
"50","23712","153","67.039999999999992"
"50","23728","150","69.039999999999992"
"50","23761","148","75.039999999999992"
"50","23766","148","78.039999999999992"
"50","23782","148","80.039999999999992"
"50","23796","150","80.039999999999992"
"50","23810","156","79.039999999999992"
"50","23826","163","76.039999999999992"
"50","23840","167","73.039999999999992"
"50","23856","169","72.039999999999992"
"50","23870","170","72.039999999999992"
"50","23886","171","73.039999999999992"
"50","23900","173","75.039999999999992"
"50","23916","174","77.039999999999992"
"50","23932","175","77.039999999999992"
"50","23946","175","77.039999999999992"
"51","24093","185","66.039999999999992"
"51","24103","184","66.039999999999992"
"51","24110","188","78.039999999999992"
"51","24143","190","75.039999999999992"
"51","24156","191","73.039999999999992"
"51","24170","192","73.039999999999992"
"51","24186","192","73.039999999999992"
"51","24200","192","75.039999999999992"
"51","24216","192","77.039999999999992"
"51","24232","192","78.039999999999992"
"51","24246","192","78.039999999999992"
"51","24260","191","79.039999999999992"
"52","24352","207","69.039999999999992"
"52","24372","207","68.039999999999992"
"52","24388","207","68.039999999999992"
"52","24402","207","68.039999999999992"
"52","24418","207","67.039999999999992"
"52","24432","205","67.039999999999992"
"52","24448","202","67.039999999999992"
"52","24463","200","69.039999999999992"
"52","24478","197","73.039999999999992"
"52","24500","196","79.039999999999992"
"52","24516","196","80.039999999999992"
"52","24532","197","80.039999999999992"
"52","24547","199","80.039999999999992"
"52","24560","205","80.039999999999992"
"52","24576","213","79.039999999999992"
"52","24590","220","77.039999999999992"
"52","24606","224","74.039999999999992"
"52","24620","225","70.039999999999992"
"52","24636","224","66.039999999999992"
"52","24650","222","62.04"
"52","24666","219","60.04"
"52","24682","218","59.04"
"52","24697","218","58.04"
"52","24718","218","58.04"
"52","24732","218","59.04"
"52","24748","217","59.04"
"52","24762","217","61.04"
"52","24778","217","62.04"
"52","24795","217","64.039999999999992"
"52","24810","217","65.039999999999992"
"52","24822","217","65.039999999999992"
"52","24838","217","65.039999999999992"
"52","24852","217","65.039999999999992"
"52","24868","217","65.039999999999992"
"52","24890","217","65.039999999999992"
"52","24906","217","65.039999999999992"
"52","24920","217","65.039999999999992"
"52","24936","217","66.039999999999992"
"52","24950","217","66.039999999999992"
"52","24966","217","66.039999999999992"
"52","24982","217","67.039999999999992"
"52","24996","217","69.039999999999992"
"52","25010","217","70.039999999999992"
"52","25026","218","71.039999999999992"
"52","25040","218","72.039999999999992"
"52","25056","219","73.039999999999992"
"52","25078","222","76.039999999999992"
"52","25092","223","76.039999999999992"
"52","25108","223","76.039999999999992"
"52","25122","223","76.039999999999992"
"52","25137","223","76.039999999999992"
"52","25152","224","76.039999999999992"
"52","25168","225","76.039999999999992"
"52","25182","226","76.039999999999992"
"52","25198","227","76.039999999999992"
"52","25213","228","76.039999999999992"
"52","25228","228","76.039999999999992"
"52","25258","228","76.039999999999992"
"52","25266","229","76.039999999999992"
"52","25282","232","76.039999999999992"
"52","25296","234","76.039999999999992"
"52","25310","236","75.039999999999992"
"52","25326","236","75.039999999999992"
"52","25340","237","75.039999999999992"
"52","25356","237","75.039999999999992"
"52","25370","238","74.039999999999992"
"52","25386","239","74.039999999999992"
"52","25400","240","73.039999999999992"
"52","25416","241","72.039999999999992"
"52","25432","241","71.039999999999992"
"52","25446","241","70.039999999999992"
"52","25468","241","69.039999999999992"
"52","25482","241","69.039999999999992"
"52","25498","241","68.039999999999992"
"52","25512","240","67.039999999999992"
"52","25528","238","66.039999999999992"
"52","25543","237","66.039999999999992"
"52","25561","236","66.039999999999992"
"52","25572","236","66.039999999999992"
"52","25588","235","66.039999999999992"
"52","25605","234","66.039999999999992"
"52","25618","233","66.039999999999992"
"52","25640","232","66.039999999999992"
"52","25656","232","66.039999999999992"
"52","25670","232","66.039999999999992"
"52","25686","231","66.039999999999992"
"52","25700","231","66.039999999999992"
"52","25716","230","66.039999999999992"
"52","25732","230","66.039999999999992"
"52","25746","230","66.039999999999992"
"52","25760","230","66.039999999999992"
"52","25776","230","66.039999999999992"
"52","25807","230","66.039999999999992"
"52","25828","230","66.039999999999992"
"52","25842","230","66.039999999999992"
"52","25858","230","66.039999999999992"
"52","25872","230","66.039999999999992"
"52","25887","230","66.039999999999992"
"52","25902","230","66.039999999999992"
"52","25918","230","66.039999999999992"
"52","25932","230","66.039999999999992"
"52","25948","230","67.039999999999992"
"52","25962","230","67.039999999999992"
"52","25978","230","67.039999999999992"
"52","26009","230","68.039999999999992"
"52","26016","230","68.039999999999992"
"52","26032","230","68.039999999999992"
"52","26046","230","69.039999999999992"
"52","26060","230","69.039999999999992"
"52","26076","230","69.039999999999992"
"52","26090","230","69.039999999999992"
"52","26106","230","69.039999999999992"
"52","26120","230","70.039999999999992"
"52","26136","230","70.039999999999992"
"52","26150","230","70.039999999999992"
"52","26166","230","70.039999999999992"
"52","26182","230","70.039999999999992"
"52","26202","230","70.039999999999992"
"52","26218","230","70.039999999999992"
"52","26232","230","70.039999999999992"
"52","26248","230","70.039999999999992"
"52","26262","230","70.039999999999992"
"52","26278","230","70.039999999999992"
"52","26292","230","70.039999999999992"
"52","26308","230","71.039999999999992"
"52","26322","230","71.039999999999992"
"52","26338","230","71.039999999999992"
"52","26352","230","71.039999999999992"
"52","26368","230","71.039999999999992"
"52","26390","230","71.039999999999992"
"52","26405","230","71.039999999999992"
"52","26420","230","71.039999999999992"
"52","26436","230","71.039999999999992"
"52","26450","230","71.039999999999992"
"52","26466","230","71.039999999999992"
"52","26482","230","71.039999999999992"
"52","26496","231","71.039999999999992"
"52","26510","231","71.039999999999992"
"52","26526","231","71.039999999999992"
"52","26540","231","71.039999999999992"
"52","26556","231","71.039999999999992"
"52","26578","231","71.039999999999992"
"52","26592","231","71.039999999999992"
"52","26608","231","71.039999999999992"
"52","26622","231","71.039999999999992"
"52","26638","231","71.039999999999992"
"52","26652","231","71.039999999999992"
"52","26668","231","71.039999999999992"
"52","26682","231","71.039999999999992"
"52","26698","231","71.039999999999992"
"52","26712","231","71.039999999999992"
"52","26728","231","71.039999999999992"
"52","26760","231","71.039999999999992"
"52","26766","231","71.039999999999992"
"52","26782","231","71.039999999999992"
"52","26796","231","71.039999999999992"
"52","26810","231","71.039999999999992"
"52","26826","231","70.039999999999992"
"52","26840","231","70.039999999999992"
"52","26857","231","70.039999999999992"
"53","27246","248","69.039999999999992"
"53","27247","248","69.039999999999992"
"53","27260","248","69.039999999999992"
"53","27276","249","69.039999999999992"
"53","27307","254","69.039999999999992"
"53","27327","257","67.039999999999992"
"53","27342","257","66.039999999999992"
"53","27358","256","66.039999999999992"
"53","27371","253","65.039999999999992"
"53","27388","249","65.039999999999992"
"53","27402","246","65.039999999999992"
"53","27418","245","65.039999999999992"
"53","27432","244","67.039999999999992"
"53","27448","243","68.039999999999992"
"53","27462","243","70.039999999999992"
"53","27478","243","72.039999999999992"
"53","27492","244","74.039999999999992"
"53","27500","244","75.039999999999992"
"53","27516","245","76.039999999999992"
"53","27530","246","77.039999999999992"
"53","27538","248","77.039999999999992"
"54","27744","264","68.039999999999992"
"54","27760","263","67.039999999999992"
"54","27762","259","74.039999999999992"
"54","27794","259","74.039999999999992"
"54","27807","261","74.039999999999992"
"54","27821","265","72.039999999999992"
"54","27838","268","67.039999999999992"
"54","27846","270","64.039999999999992"
"54","27860","271","56.04"
"54","27890","270","48.04"
"54","27906","269","48.04"
"54","27920","269","48.04"
"54","27936","269","48.04"
"54","27950","269","50.04"
"54","27966","268","52.04"
"54","27980","268","57.04"
