"strokeNumber","time","x","y"
"7","8581","146","20.04"
"7","8597","146","21.04"
"7","8611","146","23.04"
"7","8626","146","24.04"
"7","8641","146","25.04"
"7","8657","146","25.04"
"8","8772","162","19.04"
"8","8785","163","19.04"
"8","8799","164","17.04"
"8","8815","165","16.04"
"8","8829","165","15.04"
"8","8845","163","14.04"
"8","8859","160","14.04"
"8","8875","157","14.04"
"8","8889","156","15.04"
"8","8905","155","16.04"
"8","8921","155","17.04"
"8","8941","156","20.04"
"8","8957","156","22.04"
"8","8972","157","23.04"
"8","8987","157","24.04"
"8","9001","156","26.04"
"8","9017","154","27.04"
"8","9031","152","27.04"
"8","9040","151","27.04"
"9","9176","169","24.04"
"9","9186","170","24.04"
"9","9189","179","22.04"
"9","9205","179","22.04"
"9","9221","179","20.04"
"9","9235","178","19.04"
"9","9249","175","18.04"
"9","9265","173","18.04"
"9","9287","170","20.04"
"9","9326","168","23.04"
"9","9331","168","25.04"
"9","9339","168","26.04"
"9","9347","169","27.04"
"9","9361","171","29.04"
"9","9377","174","30.04"
"9","9391","176","31.04"
"9","9407","177","31.04"
"9","9421","178","31.04"
"9","9437","180","30.04"
"9","9445","181","29.04"
"10","10297","193","16.04"
"10","10298","193","16.04"
"10","10299","193","16.04"
"10","10315","194","17.04"
"10","10329","196","21.04"
"10","10345","199","25.04"
"10","10359","200","27.04"
"10","10375","201","28.04"
"10","10389","201","28.04"
"10","10405","201","28.04"
"10","10421","201","28.04"
"10","10441","202","26.04"
"10","10457","204","23.04"
"10","10471","205","21.04"
"10","10487","205","20.04"
"10","10501","205","20.04"
"10","10517","205","20.04"
"10","10531","205","22.04"
"10","10547","206","24.04"
"10","10561","207","25.04"
"10","10577","208","26.04"
"10","10599","210","26.04"
"10","10621","212","26.04"
"10","10629","213","26.04"
"10","10645","214","25.04"
"10","10659","214","23.04"
"10","10675","214","22.04"
"10","10689","215","21.04"
"11","10812","226","18.04"
"11","10831","226","17.04"
"11","10847","226","16.04"
"11","10861","226","16.04"
"11","10877","226","16.04"
"11","10890","226","16.04"
"11","10906","223","16.04"
"11","10921","222","16.04"
"11","10937","220","16.04"
"11","10959","218","20.04"
"11","10989","218","24.04"
"11","11005","219","24.04"
"11","11021","221","24.04"
"11","11035","224","24.04"
"11","11049","228","22.04"
"11","11065","230","20.04"
"11","11079","231","20.04"
"11","11095","231","20.04"
"11","11109","231","20.04"
"11","11125","231","20.04"
"11","11139","231","21.04"
"11","11155","231","21.04"
"11","11172","231","22.04"
"12","11312","247","19.04"
"12","11313","248","18.04"
"12","11327","249","18.04"
"12","11349","252","16.04"
"12","11365","252","16.04"
"12","11379","252","15.04"
"12","11395","249","15.04"
"12","11409","246","15.04"
"12","11425","244","15.04"
"12","11439","242","15.04"
"12","11455","242","16.04"
"12","11471","242","18.04"
"12","11485","242","19.04"
"12","11507","242","22.04"
"12","11515","242","23.04"
"12","11537","241","26.04"
"12","11567","240","28.04"
"12","11581","239","28.04"
"12","11597","236","28.04"
"12","11612","231","28.04"
"13","19452","265","14.04"
"13","19472","265","14.04"
"13","19487","265","14.04"
"13","19501","265","14.04"
"13","19517","265","14.04"
"13","19531","265","14.04"
"13","19547","265","15.04"
"13","19561","266","17.04"
"13","19577","268","19.04"
"13","19609","270","22.04"
"13","19613","272","25.04"
"13","19629","273","27.04"
"13","19643","275","29.04"
"13","19659","276","29.04"
"13","19673","276","29.04"
"13","19689","276","29.04"
"13","19703","277","27.04"
"13","19719","279","25.04"
"13","19733","280","23.04"
"13","19749","281","22.04"
"13","19771","281","21.04"
"13","19787","281","21.04"
"13","19801","281","21.04"
"13","19817","281","21.04"
"14","19892","288","20.04"
"14","19910","288","20.04"
"14","19921","290","20.04"
"14","19937","293","20.04"
"14","19959","297","20.04"
"14","19989","300","19.04"
"14","20003","302","18.04"
"14","20019","302","16.04"
"14","20033","302","15.04"
"14","20049","298","14.04"
"14","20063","295","14.04"
"14","20079","292","15.04"
"14","20092","289","16.04"
"14","20109","288","18.04"
"14","20131","287","21.04"
"14","20147","287","23.04"
"14","20161","287","25.04"
"14","20169","287","26.04"
"14","20177","287","26.04"
"14","20191","288","27.04"
"14","20207","291","28.04"
"14","20221","294","28.04"
"14","20229","296","27.04"
"15","20359","306","14.04"
"15","20360","306","14.04"
"15","20363","306","14.04"
"15","20379","306","15.04"
"15","20393","307","18.04"
"15","20409","309","22.04"
"15","20423","310","25.04"
"15","20439","311","27.04"
"15","20453","312","27.04"
"15","20469","312","27.04"
"15","20483","312","27.04"
"15","20499","313","25.04"
"15","20521","313","20.04"
"15","20537","313","19.04"
"15","20551","313","19.04"
"15","20567","313","19.04"
"15","20581","314","19.04"
"15","20597","314","19.04"
"15","20611","315","18.04"
"15","20627","316","18.04"
"15","20640","317","18.04"
"15","20656","319","18.04"
"15","20671","322","18.04"
"15","20687","325","18.04"
"15","20709","330","17.04"
"15","20742","333","15.04"
"15","20753","333","15.04"
"15","20769","332","16.04"
"15","20783","328","19.04"
"15","20799","323","24.04"
"15","20813","320","28.04"
"15","20829","319","30.04"
"15","20843","318","32.04"
"15","20859","318","33.04"
"16","31969","3","34.04"
"16","31983","2","34.04"
"16","31987","1","35.04"
"16","32003","1","36.04"
"16","32018","2","37.04"
"16","32033","2","38.04"
"16","32047","2","40.04"
"16","32062","3","41.04"
"16","32079","4","42.04"
"16","32085","5","42.04"
"16","32093","5","43.04"
"16","32115","5","48.04"
"16","32131","5","50.04"
"16","32145","5","51.04"
"16","32161","6","52.04"
"16","32175","6","52.04"
"16","32191","6","53.04"
"17","32484","9","37.04"
"17","32485","9","37.04"
"17","32505","13","37.04"
"17","32521","16","36.04"
"17","32535","18","36.04"
"17","32551","18","38.04"
"17","32565","17","40.04"
"17","32581","16","42.04"
"17","32595","13","43.04"
"17","32611","11","44.04"
"17","32619","9","44.04"
"17","32625","9","44.04"
"17","32641","7","44.04"
"17","32656","7","45.04"
"17","32671","7","46.04"
"17","32701","9","47.04"
"17","32709","10","48.04"
"17","32722","11","49.04"
"17","32739","11","52.04"
"17","32753","11","54.04"
"17","32769","10","55.04"
"17","32782","9","55.04"
"17","32796","8","54.04"
"17","32813","7","53.04"
"17","32821","7","53.04"
"18","32906","23","49.04"
"18","32924","23","50.04"
"18","32941","26","50.04"
"18","32954","29","50.04"
"18","32971","32","48.04"
"18","32984","32","45.04"
"18","33000","32","44.04"
"18","33015","29","44.04"
"18","33030","25","44.04"
"18","33053","21","46.04"
"18","33083","19","48.04"
"18","33096","18","50.04"
"18","33113","18","51.04"
"18","33127","18","52.04"
"18","33143","20","54.04"
"18","33157","21","55.04"
"18","33173","23","55.04"
"18","33187","26","55.04"
"18","33195","28","55.04"
"19","33374","47","43.04"
"19","33375","45","43.04"
"19","33391","39","44.04"
"19","33405","37","46.04"
"19","33421","37","47.04"
"19","33455","36","50.04"
"19","33457","36","52.04"
"19","33472","37","53.04"
"19","33486","39","54.04"
"19","33503","42","55.04"
"19","33518","43","55.04"
"19","33533","45","54.04"
"19","33547","47","54.04"
"19","33563","51","52.04"
"19","33571","54","52.04"
"20","33889","67","45.04"
"20","33904","67","45.04"
"20","33906","61","44.04"
"20","33923","58","46.04"
"20","33936","55","47.04"
"20","33953","54","49.04"
"20","33969","54","50.04"
"20","33991","54","54.04"
"20","34005","56","57.04"
"20","34013","57","57.04"
"20","34021","58","58.04"
"20","34035","61","58.04"
"20","34051","64","55.04"
"20","34065","68","51.04"
"20","34081","70","48.04"
"20","34095","71","48.04"
"20","34111","71","49.04"
"20","34125","71","50.04"
"20","34140","71","52.04"
"20","34155","71","53.04"
"20","34171","71","53.04"
"20","34185","73","53.04"
"21","34300","78","46.04"
"21","34311","78","47.04"
"21","34313","76","50.04"
"21","34327","76","53.04"
"21","34343","76","54.04"
"21","34365","78","54.04"
"21","34381","80","54.04"
"21","34395","82","52.04"
"21","34411","85","50.04"
"21","34424","85","50.04"
"21","34441","85","52.04"
"21","34454","85","53.04"
"21","34471","85","53.04"
"21","34485","85","54.04"
"21","34501","88","54.04"
"22","34554","101","46.04"
"22","34583","101","46.04"
"22","34597","99","46.04"
"22","34613","97","45.04"
"22","34627","95","45.04"
"22","34643","93","45.04"
"22","34657","92","46.04"
"22","34673","92","47.04"
"22","34686","92","49.04"
"22","34705","92","51.04"
"22","34718","92","51.04"
"22","34733","92","51.04"
"22","34755","88","55.04"
"22","34772","86","56.04"
"22","34785","86","56.04"
"22","34801","87","56.04"
"23","34905","97","51.04"
"23","34906","97","51.04"
"23","34921","104","47.04"
"23","34955","105","45.04"
"23","34956","105","45.04"
"23","34973","103","45.04"
"23","34987","99","45.04"
"23","35003","96","46.04"
"23","35019","94","48.04"
"23","35033","94","51.04"
"23","35046","94","54.04"
"23","35055","95","54.04"
"23","35063","96","55.04"
"23","35079","98","55.04"
"23","35093","100","55.04"
"23","35115","103","54.04"
"23","35123","105","54.04"
"24","45360","345","29.04"
"24","45361","342","29.04"
"24","45374","338","29.04"
"24","45397","337","30.04"
"24","45426","345","29.04"
"24","45442","350","29.04"
"24","45456","356","29.04"
"24","45472","364","28.04"
"24","45487","373","27.04"
"24","45502","384","26.04"
"24","45509","389","25.04"
"24","45519","393","25.04"
"24","45533","398","24.04"
"24","45546","400","24.04"
"24","45562","401","24.04"
"24","45577","401","24.04"
"24","45593","401","24.04"
"24","45614","401","24.04"
"24","45628","401","24.04"
"24","45645","401","24.04"
"24","45653","401","24.04"
"25","47952","414","11.04"
"25","47968","413","11.04"
"25","47969","412","11.04"
"25","47983","412","11.04"
"25","48018","417","11.04"
"25","48019","421","10.04"
"25","48034","423","10.04"
"25","48048","423","10.04"
"25","48064","423","10.04"
"25","48078","423","10.04"
"25","48095","423","10.04"
"25","48108","423","10.04"
"25","48125","423","10.04"
"25","48146","423","11.04"
"25","48177","423","19.04"
"25","48191","423","23.04"
"25","48206","424","24.04"
"25","48222","424","25.04"
"25","48237","424","26.04"
"25","48253","422","27.04"
"25","48267","419","29.04"
"25","48282","417","30.04"
"25","48296","417","30.04"
"25","48312","417","30.04"
"25","48327","417","30.04"
"25","48343","417","30.04"
"25","48365","420","30.04"
"25","48378","423","30.04"
"25","48395","425","30.04"
"25","48408","426","30.04"
"25","48425","426","30.04"
"25","48433","429","31.04"
"26","48719","447","19.04"
"26","48735","446","19.04"
"26","48755","445","19.04"
"26","48768","445","20.04"
"26","48784","445","21.04"
"26","48798","447","25.04"
"26","48814","448","30.04"
"26","48828","448","33.04"
"26","48844","448","34.04"
"26","48859","448","34.04"
"26","48875","449","31.04"
"26","48896","451","26.04"
"26","48926","452","25.04"
"26","48942","452","25.04"
"26","48956","452","26.04"
"26","48971","453","27.04"
"26","48986","455","28.04"
"26","49003","456","29.04"
"26","49018","457","29.04"
"26","49032","458","29.04"
"26","49046","459","28.04"
"26","49061","463","26.04"
"26","49077","467","24.04"
"26","49093","470","24.04"
"26","49115","472","23.04"
"26","49129","473","22.04"
"26","49144","473","21.04"
"26","49159","473","21.04"
"26","49174","473","19.04"
"26","49188","472","17.04"
"26","49205","470","16.04"
"26","49219","468","17.04"
"26","49235","467","19.04"
"26","49249","466","23.04"
"26","49265","466","27.04"
"26","49287","466","29.04"
"26","49303","469","29.04"
"26","49316","471","27.04"
"26","49333","475","23.04"
"26","49349","477","21.04"
"26","49362","477","21.04"
"26","49376","477","23.04"
"26","49393","477","23.04"
"26","49406","477","24.04"
"26","49421","477","24.04"
"26","49437","478","26.04"
"26","49451","482","26.04"
"27","49576","497","19.04"
"27","49592","497","17.04"
"27","49594","488","16.04"
"27","49608","486","17.04"
"27","49625","485","20.04"
"27","49646","485","24.04"
"27","49660","485","25.04"
"27","49676","485","25.04"
"27","49690","486","26.04"
"27","49706","486","27.04"
"27","49721","486","29.04"
"27","49736","485","29.04"
"27","49751","482","30.04"
"27","49766","478","29.04"
"27","49775","476","28.04"
"28","49910","508","25.04"
"28","49924","508","24.04"
"28","49938","509","20.04"
"28","49954","510","18.04"
"28","49969","510","18.04"
"28","49984","510","18.04"
"28","49999","510","18.04"
"28","50015","508","18.04"
"28","50037","505","19.04"
"28","50051","503","20.04"
"28","50067","501","22.04"
"28","50080","500","25.04"
"28","50096","499","28.04"
"28","50110","499","29.04"
"28","50126","502","29.04"
"28","50141","505","28.04"
"28","50157","509","23.04"
"28","50170","514","15.04"
"28","50187","517","9.04"
"28","50209","518","4.0399999999999991"
"28","50225","518","4.0399999999999991"
"28","50239","517","4.0399999999999991"
"28","50255","515","6.0399999999999991"
"28","50269","514","10.04"
"28","50285","514","15.04"
"28","50299","514","19.04"
"28","50315","514","23.04"
"28","50329","516","26.04"
"28","50344","517","27.04"
"28","50359","518","27.04"
"28","50375","520","26.04"
"29","50483","525","9.04"
"29","50486","521","10.04"
"29","50500","520","11.04"
"29","50509","520","12.04"
"30","50570","527","17.04"
"30","50598","525","20.04"
"30","50615","525","23.04"
"30","50629","525","27.04"
"30","50644","525","30.04"
"30","50659","527","30.04"
"31","50765","538","13.04"
"31","50786","536","15.04"
"31","50800","538","16.04"
"31","50816","542","18.04"
"31","50830","545","19.04"
"31","50846","550","18.04"
"31","50860","553","16.04"
"31","50870","553","15.04"
"32","50892","554","12.04"
"32","50907","553","11.04"
"32","50920","551","10.04"
"32","50936","548","10.04"
"32","50959","543","9.04"
"32","50989","541","12.04"
"32","51005","541","15.04"
"32","51019","541","17.04"
"32","51035","541","19.04"
"32","51049","542","20.04"
"32","51065","542","23.04"
"32","51079","542","26.04"
"32","51094","540","28.04"
"32","51109","539","28.04"
"32","51125","538","27.04"
"33","51218","555","15.04"
"33","51234","555","15.04"
"33","51236","555","15.04"
"33","51251","557","15.04"
"33","51266","560","16.04"
"33","51280","563","16.04"
"33","51296","566","14.04"
"33","51327","566","11.04"
"33","51348","561","9.04"
"33","51364","559","9.04"
"33","51378","558","9.04"
"33","51394","557","9.04"
"33","51409","555","10.04"
"33","51424","554","12.04"
"33","51438","554","16.04"
"33","51447","554","19.04"
"33","51454","554","21.04"
"33","51469","555","24.04"
"33","51485","557","26.04"
"33","51498","557","27.04"
"33","51514","557","29.04"
"33","51545","553","30.04"
"33","51551","552","30.04"
"33","51567","552","30.04"
"34","51692","565","9.04"
"34","51708","561","12.04"
"34","51718","561","13.04"
"35","51799","571","19.04"
"35","51815","567","23.04"
"35","51830","565","26.04"
"35","51844","565","28.04"
"35","51859","566","28.04"
"36","52014","590","19.04"
"36","52015","589","18.04"
"36","52016","586","18.04"
"36","52030","585","17.04"
"36","52046","585","17.04"
"36","52060","585","17.04"
"36","52076","582","19.04"
"36","52098","576","26.04"
"36","52114","576","29.04"
"36","52128","576","31.04"
"36","52144","578","32.04"
"36","52158","580","32.04"
"36","52174","582","33.04"
"36","52189","584","33.04"
"36","52205","589","31.04"
"37","52300","601","24.04"
"37","52312","597","24.04"
"37","52316","596","22.04"
"37","52331","596","21.04"
"37","52346","595","23.04"
"37","52360","592","27.04"
"37","52376","591","30.04"
"37","52390","591","31.04"
"37","52406","593","32.04"
"37","52420","597","31.04"
"37","52437","601","29.04"
"37","52451","606","27.04"
"37","52459","607","26.04"
"37","52474","608","26.04"
"37","52488","608","27.04"
"37","52504","608","27.04"
"37","52518","608","27.04"
"37","52527","608","27.04"
"38","52733","609","7.0399999999999991"
"38","52734","608","8.04"
"38","52736","615","32.04"
"38","52745","616","32.04"
"39","52799","622","17.04"
"39","52818","623","17.04"
"39","52848","628","17.04"
"39","52864","630","17.04"
"39","52878","631","17.04"
"39","52894","633","15.04"
"39","52908","633","12.04"
"39","52924","630","11.04"
"39","52938","628","11.04"
"39","52954","628","13.04"
"39","52968","629","18.04"
"39","52985","629","26.04"
"39","52999","629","30.04"
"39","53015","629","32.04"
"39","53029","633","31.04"
"40","53250","650","11.04"
"40","53254","650","11.04"
"40","53268","650","12.04"
"40","53284","657","12.04"
"40","53298","661","12.04"
"40","53314","663","12.04"
"40","53328","664","11.04"
"40","53338","665","11.04"
"41","53381","661","7.0399999999999991"
"41","53396","661","8.04"
"41","53426","656","14.04"
"41","53441","655","21.04"
"41","53457","655","27.04"
"41","53471","655","30.04"
"41","53479","656","31.04"
"42","53608","667","19.04"
"42","53623","667","18.04"
"42","53628","669","30.04"
"42","53644","675","28.04"
"42","53659","680","22.04"
"42","53674","682","17.04"
"42","53689","681","15.04"
"42","53704","677","15.04"
"42","53718","673","15.04"
"42","53727","672","15.04"
"43","55514","714","12.04"
"43","55515","713","11.04"
"43","55518","709","10.04"
"43","55545","706","9.04"
"43","55548","701","9.04"
"43","55564","698","10.04"
"43","55578","695","12.04"
"43","55594","695","15.04"
"43","55608","695","18.04"
"43","55628","697","20.04"
"43","55639","700","23.04"
"43","55655","702","24.04"
"43","55677","702","27.04"
"43","55690","701","29.04"
"43","55707","697","31.04"
"43","55721","693","32.04"
"43","55736","688","32.04"
"43","55751","685","32.04"
"43","55759","684","32.04"
"44","55983","720","7.0399999999999991"
"44","55991","719","7.0399999999999991"
"44","55991","715","30.04"
"45","56034","723","26.04"
"45","56050","725","25.04"
"45","56067","729","24.04"
"45","56080","735","24.04"
"45","56096","741","23.04"
"45","56110","745","21.04"
"45","56126","747","20.04"
"45","56140","747","18.04"
"45","56157","745","17.04"
"45","56170","740","16.04"
"45","56187","734","16.04"
"45","56193","731","17.04"
"45","56209","727","20.04"
"45","56225","725","23.04"
"45","56239","724","26.04"
"45","56253","724","28.04"
"45","56269","724","29.04"
"45","56285","727","30.04"
"45","56299","732","30.04"
"45","56315","740","30.04"
"45","56328","745","28.04"
"45","56345","747","27.04"
"45","56359","748","26.04"
"45","56375","750","26.04"
"45","56389","753","25.04"
"45","56411","757","21.04"
"45","56426","757","19.04"
"45","56440","756","18.04"
"45","56456","752","17.04"
"45","56470","748","19.04"
"45","56486","746","22.04"
"45","56501","744","25.04"
"45","56516","743","28.04"
"45","56531","743","29.04"
"45","56546","743","29.04"
"45","56561","744","29.04"
"45","56569","746","28.04"
"46","56611","761","20.04"
"46","56628","762","19.04"
"46","56644","762","18.04"
"46","56658","763","18.04"
"46","56674","766","19.04"
"46","56688","770","19.04"
"46","56704","773","19.04"
"46","56718","774","20.04"
"46","56734","774","22.04"
"46","56748","773","26.04"
"46","56764","769","28.04"
"46","56799","768","28.04"
"46","56801","765","26.04"
"46","56816","760","24.04"
"46","56830","759","23.04"
"46","56846","759","23.04"
"46","56860","759","23.04"
"46","56876","759","24.04"
"46","56891","760","27.04"
"46","56907","761","31.04"
"46","56920","761","36.04"
"46","56936","760","40.04"
"46","56958","757","43.04"
"46","56975","757","42.04"
