"strokeNumber","time","x","y"
"4","8159","101","30.04"
"5","8250","106","26.04"
"5","8271","106","26.04"
"5","8286","112","33.04"
"5","8300","114","34.04"
"5","8316","114","34.04"
"5","8330","114","34.04"
"5","8346","115","32.04"
"5","8360","116","30.04"
"5","8376","116","29.04"
"5","8409","118","28.04"
"5","8428","123","28.04"
"5","8437","125","28.04"
"6","9142","149","16.04"
"6","9144","149","16.04"
"6","9148","151","19.04"
"6","9162","152","23.04"
"6","9178","152","28.04"
"6","9192","152","32.04"
"6","9208","152","33.04"
"6","9222","152","33.04"
"6","9238","151","33.04"
"6","9252","151","31.04"
"6","9268","151","28.04"
"6","9282","151","27.04"
"6","9298","151","27.04"
"6","9312","154","27.04"
"6","9328","160","27.04"
"6","9351","167","27.04"
"6","9367","172","27.04"
"6","9380","174","27.04"
"6","9396","175","26.04"
"6","9411","175","24.04"
"6","9426","175","22.04"
"6","9440","174","20.04"
"6","9454","171","20.04"
"6","9470","168","20.04"
"6","9487","166","21.04"
"6","9501","164","24.04"
"6","9516","164","26.04"
"6","9538","164","28.04"
"6","9552","165","29.04"
"6","9568","166","30.04"
"6","9583","169","30.04"
"6","9591","171","30.04"
"7","9693","185","24.04"
"7","9705","184","24.04"
"7","9710","182","23.04"
"7","9724","182","23.04"
"7","9740","181","25.04"
"7","9754","179","27.04"
"7","9770","179","30.04"
"7","9784","179","31.04"
"7","9800","180","31.04"
"7","9814","184","31.04"
"7","9830","188","28.04"
"7","9844","191","26.04"
"7","9860","192","25.04"
"7","9882","192","25.04"
"7","9898","193","27.04"
"7","9912","193","28.04"
"7","9929","195","29.04"
"8","9995","206","25.04"
"8","10024","206","25.04"
"8","10033","206","24.04"
"8","10050","206","24.04"
"8","10070","202","23.04"
"8","10100","197","25.04"
"8","10114","195","29.04"
"8","10130","195","32.04"
"8","10146","195","33.04"
"8","10160","199","33.04"
"8","10174","202","31.04"
"8","10190","206","26.04"
"8","10204","208","21.04"
"8","10220","209","17.04"
"8","10239","210","16.04"
"8","10251","210","15.04"
"8","10272","211","17.04"
"8","10289","211","21.04"
"8","10302","211","25.04"
"8","10318","211","28.04"
"8","10332","213","30.04"
"8","10349","215","32.04"
"9","10488","253","18.04"
"9","10490","253","16.04"
"9","10504","251","14.04"
"9","10520","248","12.04"
"9","10534","244","12.04"
"9","10550","241","12.04"
"9","10564","238","14.04"
"9","10580","237","17.04"
"9","10594","238","20.04"
"9","10610","241","23.04"
"9","10619","243","25.04"
"9","10632","246","27.04"
"9","10662","248","29.04"
"9","10678","247","31.04"
"9","10692","244","32.04"
"9","10709","240","32.04"
"9","10723","236","32.04"
"10","10876","257","20.04"
"10","10892","254","20.04"
"10","10894","252","26.04"
"10","10910","252","29.04"
"10","10924","254","30.04"
"10","10940","258","29.04"
"10","10954","261","28.04"
"10","10970","262","28.04"
"10","10986","263","28.04"
"10","11001","264","29.04"
"10","11022","266","31.04"
"10","11031","267","31.04"
"11","11297","283","23.04"
"11","11308","283","23.04"
"11","11314","283","21.04"
"11","11331","281","21.04"
"11","11344","279","23.04"
"11","11361","277","26.04"
"11","11382","275","31.04"
"11","11398","275","31.04"
"11","11412","275","31.04"
"11","11428","278","31.04"
"11","11442","281","31.04"
"11","11458","284","30.04"
"11","11472","286","29.04"
"11","11489","288","26.04"
"12","11578","289","9.04"
"12","11599","290","8.04"
"12","11600","291","8.04"
"12","11614","291","13.04"
"12","11630","291","21.04"
"12","11644","291","27.04"
"12","11660","291","28.04"
"12","11674","293","28.04"
"12","11690","297","25.04"
"12","11705","303","20.04"
"12","11720","305","19.04"
"12","11734","306","20.04"
"12","11758","306","24.04"
"12","11772","306","27.04"
"12","11789","307","29.04"
"13","11907","328","17.04"
"13","11908","328","16.04"
"13","11922","328","15.04"
"13","11938","328","15.04"
"13","11975","327","15.04"
"13","11990","323","22.04"
"13","12004","321","25.04"
"13","12020","321","26.04"
"13","12034","324","26.04"
"13","12050","328","26.04"
"13","12064","331","25.04"
"13","12080","332","25.04"
"13","12094","334","26.04"
"13","12110","336","27.04"
"13","12119","338","28.04"
"14","12186","358","16.04"
"14","12208","355","16.04"
"14","12223","352","15.04"
"14","12238","351","15.04"
"14","12253","351","15.04"
"14","12268","351","18.04"
"14","12283","353","21.04"
"14","12298","355","24.04"
"14","12313","356","26.04"
"14","12328","356","27.04"
"14","12350","355","29.04"
"14","12365","351","30.04"
"14","12380","346","32.04"
"14","12395","339","32.04"
"15","12908","404","4.0399999999999991"
"15","12925","403","4.0399999999999991"
"15","12928","401","5.0399999999999991"
"15","12943","399","7.0399999999999991"
"16","13020","401","13.04"
"16","13032","401","14.04"
"16","13049","401","16.04"
"16","13063","400","20.04"
"16","13079","400","26.04"
"16","13100","400","32.04"
"16","13115","400","33.04"
"17","13221","414","15.04"
"17","13234","414","16.04"
"17","13251","413","19.04"
"17","13272","411","25.04"
"17","13288","411","27.04"
"17","13302","414","27.04"
"17","13318","418","26.04"
"17","13332","421","23.04"
"17","13348","422","23.04"
"17","13362","422","23.04"
"17","13378","422","25.04"
"17","13392","422","28.04"
"17","13409","421","29.04"
"18","13483","432","18.04"
"18","13504","435","18.04"
"18","13520","438","18.04"
"18","13534","441","18.04"
"18","13550","444","18.04"
"18","13559","445","17.04"
"19","13625","441","11.04"
"19","13641","440","11.04"
"19","13648","438","14.04"
"19","13662","437","19.04"
"19","13678","436","23.04"
"19","13692","436","26.04"
"19","13709","436","28.04"
"20","13830","453","22.04"
"20","13851","453","22.04"
"20","13864","465","17.04"
"20","13880","465","16.04"
"20","13894","462","16.04"
"20","13910","458","17.04"
"20","13924","455","20.04"
"20","13940","453","23.04"
"20","13954","453","26.04"
"20","13970","454","28.04"
"20","13993","457","29.04"
"20","14001","459","29.04"
"21","14080","467","16.04"
"21","14098","467","16.04"
"21","14112","467","17.04"
"21","14128","467","20.04"
"21","14142","467","24.04"
"21","14158","467","27.04"
"21","14172","467","28.04"
"21","14188","467","28.04"
"21","14210","467","27.04"
"21","14224","467","25.04"
"21","14240","467","24.04"
"21","14255","468","24.04"
"21","14270","470","23.04"
"21","14284","474","23.04"
"21","14300","479","22.04"
"21","14315","483","21.04"
"21","14330","486","21.04"
"21","14344","488","19.04"
"21","14360","488","18.04"
"21","14382","487","17.04"
"21","14398","484","17.04"
"21","14412","480","18.04"
"21","14428","478","20.04"
"21","14443","477","23.04"
"21","14458","477","25.04"
"21","14472","477","26.04"
"21","14488","478","26.04"
"21","14503","481","26.04"
"22","14600","506","14.04"
"22","14601","501","13.04"
"22","14614","498","13.04"
"22","14630","497","13.04"
"22","14644","497","15.04"
"22","14660","497","18.04"
"22","14674","498","20.04"
"22","14690","499","22.04"
"22","14704","499","23.04"
"22","14720","498","26.04"
"22","14734","496","28.04"
"22","14751","493","30.04"
"22","14772","488","31.04"
"22","14789","487","29.04"
"23","14891","505","13.04"
"23","14908","506","13.04"
"23","14922","512","14.04"
"23","14938","515","14.04"
"23","14953","516","14.04"
"24","15047","516","6.0399999999999991"
"24","15065","516","6.0399999999999991"
"24","15080","516","8.04"
"24","15094","516","12.04"
"24","15110","516","19.04"
"24","15132","518","26.04"
"24","15148","518","27.04"
"24","15162","518","28.04"
"24","15178","518","27.04"
"24","15185","518","26.04"
"25","15423","526","2.0399999999999991"
"25","15424","526","3.0399999999999991"
"25","15440","526","6.0399999999999991"
"25","15449","526","8.04"
"26","15524","533","12.04"
"26","15538","532","13.04"
"26","15552","531","14.04"
"26","15568","530","18.04"
"26","15582","530","22.04"
"26","15599","530","25.04"
"27","15908","539","15.04"
"27","15924","539","15.04"
"27","15928","546","29.04"
"27","15943","546","30.04"
"28","16079","560","18.04"
"28","16084","560","18.04"
"28","16100","560","17.04"
"28","16114","560","15.04"
"28","16130","560","14.04"
"28","16144","559","13.04"
"28","16160","558","13.04"
"28","16174","556","14.04"
"28","16190","553","17.04"
"28","16204","551","20.04"
"28","16220","550","21.04"
"28","16234","550","21.04"
"28","16250","550","21.04"
"28","16272","555","21.04"
"28","16281","557","22.04"
"28","16288","559","22.04"
"28","16302","561","23.04"
"28","16318","562","25.04"
"28","16332","562","28.04"
"28","16349","562","31.04"
"28","16362","559","34.04"
"28","16378","557","36.04"
"28","16393","555","36.04"
"28","16409","553","35.04"
"28","16422","552","32.04"
"28","16438","552","29.04"
"28","16460","557","27.04"
"28","16474","562","27.04"
"28","16490","569","26.04"
"28","16504","576","25.04"
"28","16520","582","24.04"
"28","16534","585","24.04"
"28","16551","587","23.04"
"29","17156","584","10.04"
"29","17158","583","10.04"
"29","17159","582","11.04"
"30","18703","579","13.04"
"30","18710","579","12.04"
"30","18740","579","12.04"
"30","18741","579","12.04"
"30","18754","580","12.04"
"30","18770","580","12.04"
"30","18784","580","12.04"
"30","18800","580","12.04"
"30","18815","579","12.04"
"31","18912","586","3.0399999999999991"
"31","18928","586","3.0399999999999991"
"31","18943","586","3.0399999999999991"
"31","18958","587","6.0399999999999991"
"31","18972","588","12.04"
"31","18986","588","19.04"
"31","19002","588","25.04"
"31","19016","588","28.04"
"31","19032","588","29.04"
"31","19054","588","29.04"
"31","19078","588","26.04"
"31","19100","591","21.04"
"31","19114","592","20.04"
"31","19130","595","21.04"
"31","19144","598","23.04"
"31","19160","602","27.04"
"31","19175","603","30.04"
"31","19190","603","31.04"
"31","19204","602","32.04"
"31","19220","597","33.04"
"31","19242","586","33.04"
"31","19272","577","31.04"
"31","19281","577","31.04"
"32","19390","612","20.04"
"32","19408","612","20.04"
"32","19414","612","20.04"
"32","19438","608","23.04"
"32","19473","605","28.04"
"32","19475","604","29.04"
"32","19490","605","29.04"
"32","19504","609","28.04"
"32","19520","614","26.04"
"32","19534","616","24.04"
"32","19550","616","23.04"
"32","19564","615","22.04"
"32","19573","615","21.04"
"33","19648","612","20.04"
"34","19673","612","20.04"
"34","19678","620","20.04"
"34","19692","620","23.04"
"34","19706","621","25.04"
"34","19722","627","26.04"
"34","19736","633","24.04"
"34","19752","638","20.04"
"34","19766","639","16.04"
"34","19782","638","12.04"
"34","19791","637","11.04"
"35","19907","642","4.0399999999999991"
"35","19908","642","4.0399999999999991"
"35","19910","642","6.0399999999999991"
"35","19924","642","11.04"
"35","19940","642","18.04"
"35","19954","641","25.04"
"35","19970","639","30.04"
"35","20001","636","35.04"
"35","20006","635","37.04"
"35","20023","636","36.04"
"36","20143","650","19.04"
"36","20156","650","19.04"
"36","20164","643","29.04"
"36","20194","653","29.04"
"36","20210","658","29.04"
"36","20224","659","29.04"
"36","20233","659","30.04"
"37","20263","663","32.04"
"37","20287","664","32.04"
"37","20300","664","32.04"
"37","20314","664","32.04"
"37","20330","664","32.04"
"37","20345","664","32.04"
"38","22166","679","11.04"
"38","22168","679","11.04"
"38","22176","681","11.04"
"38","22190","684","10.04"
"38","22206","686","10.04"
"38","22220","686","10.04"
"38","22236","686","10.04"
"38","22250","686","10.04"
"38","22266","686","10.04"
"38","22288","686","10.04"
"38","22304","686","10.04"
"38","22318","686","11.04"
"38","22334","686","13.04"
"38","22348","686","16.04"
"38","22364","685","20.04"
"38","22378","683","24.04"
"38","22386","682","26.04"
"38","22394","681","28.04"
"38","22408","680","30.04"
"38","22424","678","32.04"
"38","22438","677","32.04"
"38","22454","677","32.04"
"38","22489","677","32.04"
"38","22506","680","32.04"
"38","22520","684","31.04"
"38","22536","687","30.04"
"38","22550","688","30.04"
"38","22567","688","29.04"
"39","22689","710","20.04"
"39","22694","710","20.04"
"39","22708","709","19.04"
"39","22724","708","19.04"
"39","22738","706","18.04"
"39","22754","703","19.04"
"39","22768","700","21.04"
"39","22784","698","23.04"
"39","22798","697","24.04"
"39","22814","697","26.04"
"39","22828","697","28.04"
"39","22844","698","30.04"
"39","22858","700","31.04"
"39","22866","701","31.04"
"39","22880","702","31.04"
"39","22896","704","31.04"
"39","22905","706","30.04"
"40","23005","719","20.04"
"40","23006","719","19.04"
"40","23016","717","19.04"
"40","23038","715","20.04"
"40","23054","712","24.04"
"40","23068","711","27.04"
"40","23084","711","29.04"
"40","23098","715","30.04"
"40","23114","721","28.04"
"40","23129","727","25.04"
"40","23144","731","24.04"
"40","23158","731","24.04"
"40","23174","731","25.04"
"40","23189","731","27.04"
"40","23204","730","29.04"
"40","23219","730","29.04"
"41","23344","738","21.04"
"41","23345","736","21.04"
"41","23346","735","26.04"
"41","23360","735","28.04"
"41","23376","736","28.04"
"41","23398","741","27.04"
"41","23438","743","27.04"
"41","23444","743","27.04"
"41","23458","743","29.04"
"41","23474","741","30.04"
"41","23488","740","30.04"
"41","23497","740","30.04"
"42","23588","761","15.04"
"42","23616","761","15.04"
"42","23630","759","18.04"
"42","23646","755","22.04"
"42","23660","754","24.04"
"42","23676","754","24.04"
"42","23690","757","24.04"
"42","23706","761","23.04"
"42","23720","765","22.04"
"42","23738","768","22.04"
"42","23755","769","22.04"
"42","23767","769","21.04"
"42","23788","769","19.04"
"42","23804","769","18.04"
"42","23818","769","18.04"
"42","23834","769","19.04"
"42","23848","768","23.04"
"42","23864","767","28.04"
"42","23878","766","31.04"
"42","23894","766","32.04"
"42","23908","765","32.04"
"42","23917","765","32.04"
"43","29365","694","8.04"
"43","29366","694","8.04"
"43","29376","685","18.04"
"43","29398","681","20.04"
"43","29428","684","17.04"
"43","29442","692","12.04"
"43","29458","699","9.04"
"43","29472","702","8.04"
"43","29488","703","8.04"
"43","29502","701","11.04"
"43","29518","693","17.04"
"43","29532","687","21.04"
"43","29552","685","23.04"
"43","29570","687","22.04"
"43","29586","696","18.04"
"43","29600","706","13.04"
"43","29616","715","11.04"
"43","29630","719","10.04"
"43","29646","719","12.04"
"43","29660","712","16.04"
"43","29677","705","21.04"
"43","29690","702","23.04"
"43","29706","702","23.04"
"43","29720","708","21.04"
"43","29736","718","17.04"
"43","29750","729","14.04"
"43","29766","735","13.04"
"43","29788","737","13.04"
"43","29802","733","16.04"
"43","29818","729","19.04"
"43","29832","728","20.04"
"43","29848","732","19.04"
"43","29862","741","17.04"
"43","29878","751","15.04"
"43","29892","759","14.04"
"43","29908","763","16.04"
"43","29922","766","18.04"
"43","29938","768","19.04"
"43","29960","771","19.04"
"43","29976","776","18.04"
"43","29990","780","17.04"
"43","30006","783","17.04"
"43","30020","783","17.04"
"43","30036","783","17.04"
"43","30050","784","17.04"
"43","30066","784","18.04"
"43","30081","784","18.04"
"44","31111","11","55.04"
"44","31112","11","55.04"
"44","31116","11","55.04"
"44","31130","11","55.04"
"44","31146","13","55.04"
"44","31160","22","54.04"
"44","31176","31","54.04"
"44","31190","37","54.04"
"44","31206","38","54.04"
"44","31220","38","54.04"
"44","31236","34","54.04"
"44","31250","30","54.04"
"44","31266","27","55.04"
"44","31288","27","58.04"
"44","31302","27","61.04"
"44","31318","28","64.039999999999992"
"44","31332","28","68.039999999999992"
"44","31348","28","71.039999999999992"
"44","31362","28","74.039999999999992"
"44","31378","26","76.039999999999992"
"44","31392","24","78.039999999999992"
"44","31408","24","78.039999999999992"
"44","31422","23","78.039999999999992"
"44","31438","23","78.039999999999992"
"44","31460","23","78.039999999999992"
"44","31476","23","78.039999999999992"
"44","31490","25","78.039999999999992"
"44","31506","29","77.039999999999992"
"44","31520","33","77.039999999999992"
"44","31536","36","76.039999999999992"
"44","31550","38","76.039999999999992"
"44","31567","40","76.039999999999992"
"45","31770","46","69.039999999999992"
"45","31782","46","69.039999999999992"
"45","31798","46","69.039999999999992"
"45","31820","53","68.039999999999992"
"45","31836","58","68.039999999999992"
"45","31850","63","68.039999999999992"
"45","31866","65","68.039999999999992"
"45","31880","66","67.039999999999992"
"45","31889","66","67.039999999999992"
"46","31949","57","62.04"
"46","31970","56","63.04"
"46","31986","55","64.039999999999992"
"46","32000","55","69.039999999999992"
"46","32017","57","74.039999999999992"
"46","32039","59","80.039999999999992"
"46","32052","60","82.039999999999992"
"46","32068","60","83.039999999999992"
"46","32083","60","83.039999999999992"
"47","36375","93","58.04"
"47","36394","93","58.04"
"47","36410","93","59.04"
"47","36424","93","61.04"
"48","36494","94","66.039999999999992"
"48","36522","94","69.039999999999992"
"48","36538","94","71.039999999999992"
"48","36552","94","73.039999999999992"
"48","36568","95","75.039999999999992"
"48","36582","95","77.039999999999992"
"49","36689","116","70.039999999999992"
"49","36690","117","70.039999999999992"
"49","36710","116","69.039999999999992"
"49","36724","112","69.039999999999992"
"49","36740","108","69.039999999999992"
"49","36754","106","69.039999999999992"
"49","36770","105","70.039999999999992"
"49","36786","105","72.039999999999992"
"49","36800","106","74.039999999999992"
"49","36814","109","76.039999999999992"
"49","36830","112","78.039999999999992"
"49","36844","114","78.039999999999992"
"49","36860","114","79.039999999999992"
"49","36869","114","80.039999999999992"
"49","36876","112","80.039999999999992"
"49","36898","106","82.039999999999992"
"49","36912","103","82.039999999999992"
"49","36929","102","81.039999999999992"
"50","37033","133","69.039999999999992"
"50","37052","133","69.039999999999992"
"50","37070","136","69.039999999999992"
"50","37084","142","69.039999999999992"
"50","37100","146","68.039999999999992"
"50","37116","149","68.039999999999992"
"50","37130","149","67.039999999999992"
"50","37139","149","66.039999999999992"
"51","37193","141","63.04"
"51","37204","140","63.04"
"51","37220","140","66.039999999999992"
"51","37242","139","71.039999999999992"
"51","37272","139","78.039999999999992"
"51","37281","139","78.039999999999992"
"52","37427","153","72.039999999999992"
"52","37448","153","71.039999999999992"
"52","37460","147","80.039999999999992"
"52","37474","150","80.039999999999992"
"52","37490","153","78.039999999999992"
"52","37504","155","76.039999999999992"
"52","37520","156","75.039999999999992"
"52","37534","156","75.039999999999992"
"52","37550","156","75.039999999999992"
"52","37565","157","75.039999999999992"
"53","37612","153","72.039999999999992"
"54","37632","153","72.039999999999992"
"54","37648","162","71.039999999999992"
"54","37662","161","73.039999999999992"
"54","37678","159","75.039999999999992"
"54","37692","159","76.039999999999992"
"54","37708","161","76.039999999999992"
"54","37722","164","75.039999999999992"
"54","37738","166","73.039999999999992"
"54","37752","166","72.039999999999992"
"54","37768","166","72.039999999999992"
"54","37782","166","72.039999999999992"
"55","37954","187","55.04"
"55","37970","187","55.04"
"55","37992","187","58.04"
"55","38009","187","61.04"
"56","38080","191","64.039999999999992"
"56","38100","191","65.039999999999992"
"56","38112","191","67.039999999999992"
"56","38128","191","72.039999999999992"
"56","38142","191","76.039999999999992"
"56","38158","192","79.039999999999992"
"56","38165","193","79.039999999999992"
"57","38268","202","66.039999999999992"
"57","38286","202","66.039999999999992"
"57","38300","202","67.039999999999992"
"57","38316","203","70.039999999999992"
"57","38330","206","71.039999999999992"
"57","38344","209","71.039999999999992"
"57","38360","213","69.039999999999992"
"57","38376","215","68.039999999999992"
"57","38398","215","68.039999999999992"
"57","38412","215","69.039999999999992"
"57","38428","215","72.039999999999992"
"57","38442","215","73.039999999999992"
"57","38451","215","73.039999999999992"
"58","38528","225","63.04"
"58","38548","226","63.04"
"58","38570","230","63.04"
"58","38586","232","62.04"
"58","38601","233","60.04"
"59","38646","231","56.04"
"59","38660","231","57.04"
"59","38676","229","59.04"
"59","38690","228","64.039999999999992"
"59","38704","227","68.039999999999992"
"59","38720","227","71.039999999999992"
"59","38735","227","72.039999999999992"
"60","38814","242","67.039999999999992"
"60","38818","242","67.039999999999992"
"60","38832","242","66.039999999999992"
"60","38848","243","65.039999999999992"
"60","38862","244","65.039999999999992"
"60","38878","244","64.039999999999992"
"60","38892","242","64.039999999999992"
"60","38908","239","64.039999999999992"
"60","38922","238","66.039999999999992"
"60","38938","237","69.039999999999992"
"60","38960","237","72.039999999999992"
"60","38976","239","73.039999999999992"
"60","38990","241","74.039999999999992"
"60","38999","242","74.039999999999992"
"61","39084","255","60.04"
"61","39085","254","60.04"
"61","39094","254","60.04"
"61","39110","254","63.04"
"61","39132","256","70.039999999999992"
"61","39148","256","74.039999999999992"
"61","39162","256","75.039999999999992"
"61","39178","256","75.039999999999992"
"61","39192","256","74.039999999999992"
"61","39208","256","72.039999999999992"
"61","39222","257","70.039999999999992"
"61","39238","257","69.039999999999992"
"61","39252","258","69.039999999999992"
"61","39268","260","69.039999999999992"
"61","39282","262","69.039999999999992"
"61","39298","266","69.039999999999992"
"61","39330","270","68.039999999999992"
"61","39334","271","67.039999999999992"
"61","39350","271","67.039999999999992"
"61","39364","272","66.039999999999992"
"61","39380","272","66.039999999999992"
"61","39394","272","65.039999999999992"
"61","39410","272","65.039999999999992"
"61","39424","272","65.039999999999992"
"61","39440","270","65.039999999999992"
"61","39454","268","68.039999999999992"
"61","39470","266","71.039999999999992"
"61","39492","266","73.039999999999992"
"61","39522","270","75.039999999999992"
"61","39538","273","75.039999999999992"
"61","39552","275","75.039999999999992"
"61","39568","276","75.039999999999992"
"61","39582","278","74.039999999999992"
"61","39598","279","72.039999999999992"
"61","39604","280","71.039999999999992"
"62","39846","303","64.039999999999992"
"62","39847","303","63.04"
"62","39860","300","63.04"
"62","39882","295","63.04"
"62","39898","293","63.04"
"62","39912","291","65.039999999999992"
"62","39928","290","67.039999999999992"
"62","39942","290","68.039999999999992"
"62","39958","292","69.039999999999992"
"62","39972","295","71.039999999999992"
"62","39988","296","73.039999999999992"
"62","40002","297","74.039999999999992"
"62","40019","297","76.039999999999992"
"62","40032","293","77.039999999999992"
"62","40048","289","77.039999999999992"
"62","40055","287","77.039999999999992"
"63","40125","301","67.039999999999992"
"63","40146","302","67.039999999999992"
"63","40160","306","66.039999999999992"
"63","40174","310","66.039999999999992"
"63","40190","313","66.039999999999992"
"63","40204","314","65.039999999999992"
"63","40213","314","64.039999999999992"
"64","40273","303","60.04"
"64","40288","302","61.04"
"64","40302","302","65.039999999999992"
"64","40318","302","70.039999999999992"
"64","40332","305","74.039999999999992"
"64","40348","308","76.039999999999992"
"64","40362","310","77.039999999999992"
"64","40370","311","76.039999999999992"
"65","40490","314","55.04"
"65","40500","314","55.04"
"65","40504","314","59.04"
"65","40520","314","63.04"
"65","40534","314","67.039999999999992"
"65","40550","315","69.039999999999992"
"65","40564","316","69.039999999999992"
"65","40580","318","69.039999999999992"
"65","40616","320","70.039999999999992"
"65","40632","322","71.039999999999992"
"65","40648","323","71.039999999999992"
"65","40662","324","71.039999999999992"
"65","40678","326","71.039999999999992"
"65","40692","327","71.039999999999992"
"65","40708","329","71.039999999999992"
"65","40722","331","71.039999999999992"
"65","40738","332","70.039999999999992"
"65","40752","333","69.039999999999992"
"65","40768","333","69.039999999999992"
"65","40782","334","70.039999999999992"
"65","40798","334","71.039999999999992"
"65","40804","334","72.039999999999992"
"65","40821","334","74.039999999999992"
"65","40850","334","79.039999999999992"
"65","40864","334","81.039999999999992"
"65","40880","334","81.039999999999992"
"65","40894","334","81.039999999999992"
"65","40910","334","79.039999999999992"
"65","40924","333","78.039999999999992"
"65","40940","333","77.039999999999992"
"65","40954","333","77.039999999999992"
"65","40970","334","77.039999999999992"
"65","40984","338","74.039999999999992"
"66","41205","364","63.04"
"66","41219","364","63.04"
"66","41224","365","63.04"
"66","41240","370","63.04"
"66","41254","376","63.04"
"66","41270","379","63.04"
"66","41284","380","63.04"
"66","41293","381","63.04"
"67","41346","374","58.04"
"67","41360","374","58.04"
"67","41382","372","62.04"
"67","41398","371","69.039999999999992"
"67","41412","369","75.039999999999992"
"67","41428","369","79.039999999999992"
"67","41443","369","80.039999999999992"
"68","41517","383","70.039999999999992"
"68","41533","381","71.039999999999992"
"68","41548","379","73.039999999999992"
"68","41578","378","75.039999999999992"
"68","41600","387","73.039999999999992"
"68","41614","390","70.039999999999992"
"68","41630","390","67.039999999999992"
"68","41644","388","66.039999999999992"
"68","41653","387","66.039999999999992"
"69","41796","407","66.039999999999992"
"69","41819","408","65.039999999999992"
"69","41832","409","64.039999999999992"
"69","41850","409","63.04"
"69","41862","408","63.04"
"69","41878","405","63.04"
"69","41892","403","63.04"
"69","41908","403","64.039999999999992"
"69","41922","403","65.039999999999992"
"69","41938","404","67.039999999999992"
"69","41960","407","69.039999999999992"
"69","41974","407","71.039999999999992"
"69","41990","407","74.039999999999992"
"69","42004","406","76.039999999999992"
"69","42020","404","77.039999999999992"
"69","42035","404","76.039999999999992"
"70","42073","407","66.039999999999992"
"71","42089","407","66.039999999999992"
"71","42094","411","68.039999999999992"
"71","42110","414","67.039999999999992"
"71","42132","420","66.039999999999992"
"71","42148","422","65.039999999999992"
"71","42162","423","65.039999999999992"
"71","42171","423","65.039999999999992"
"72","42235","414","58.04"
"72","42252","414","59.04"
"72","42268","413","63.04"
"72","42282","413","70.039999999999992"
"72","42298","413","75.039999999999992"
"72","42321","414","78.039999999999992"
"73","42470","430","67.039999999999992"
"73","42486","428","67.039999999999992"
"73","42492","424","75.039999999999992"
"73","42508","429","74.039999999999992"
"73","42522","433","70.039999999999992"
"73","42538","434","67.039999999999992"
"73","42552","434","66.039999999999992"
"73","42568","434","66.039999999999992"
"73","42582","436","66.039999999999992"
"73","42598","441","65.039999999999992"
"73","42612","448","64.039999999999992"
"73","42628","454","63.04"
