"strokeNumber","time","x","y"
"34","25205","629","15.04"
"34","25221","627","19.04"
"34","25235","627","22.04"
"34","25251","628","22.04"
"34","25265","634","20.04"
"34","25281","640","16.04"
"34","25290","642","15.04"
"34","25295","643","14.04"
"34","25311","644","14.04"
"34","25325","644","14.04"
"34","25341","644","17.04"
"34","25363","646","19.04"
"34","25380","647","19.04"
"35","25438","654","13.04"
"35","25453","653","13.04"
"35","25469","652","13.04"
"35","25483","650","13.04"
"35","25499","648","15.04"
"35","25513","648","18.04"
"35","25529","648","20.04"
"35","25561","654","19.04"
"35","25565","659","15.04"
"35","25581","663","11.04"
"35","25595","664","10.04"
"35","25611","664","10.04"
"35","25625","665","13.04"
"35","25641","666","16.04"
"35","25655","667","18.04"
"35","25672","668","18.04"
"35","25686","669","16.04"
"36","26013","697","9.04"
"36","26015","697","7.0399999999999991"
"36","26015","688","7.0399999999999991"
"36","26031","684","10.04"
"36","26045","680","14.04"
"36","26061","679","18.04"
"36","26092","680","21.04"
"36","26093","682","21.04"
"36","26113","691","19.04"
"36","26129","696","15.04"
"36","26143","699","13.04"
"36","26159","700","13.04"
"36","26173","702","15.04"
"36","26189","704","18.04"
"36","26203","706","20.04"
"36","26220","708","20.04"
"37","26579","719","13.04"
"37","26593","720","17.04"
"37","26609","721","17.04"
"37","26623","721","17.04"
"37","26639","721","17.04"
"37","26660","723","15.04"
"37","26669","726","13.04"
"37","26691","732","11.04"
"37","26705","733","11.04"
"37","26721","737","13.04"
"37","26735","741","19.04"
"37","26751","744","23.04"
"37","26765","745","24.04"
"37","26781","745","24.04"
"37","26795","744","24.04"
"37","26811","736","23.04"
"37","26825","726","21.04"
"37","26841","720","20.04"
"37","26863","718","20.04"
"37","26879","718","20.04"
"37","26886","718","20.04"
"38","27186","753","10.04"
"38","27186","752","10.04"
"38","27201","751","10.04"
"38","27223","748","12.04"
"38","27265","746","23.04"
"38","27269","747","24.04"
"38","27283","752","23.04"
"38","27306","757","18.04"
"38","27306","759","16.04"
"38","27313","761","13.04"
"38","27329","761","11.04"
"38","27343","761","11.04"
"38","27359","759","11.04"
"38","27374","757","13.04"
"39","27435","753","10.04"
"40","27467","753","10.04"
"40","27467","762","12.04"
"40","27471","758","13.04"
"40","27485","757","16.04"
"40","27501","757","19.04"
"40","27515","761","19.04"
"40","27531","764","18.04"
"40","27545","769","14.04"
"40","27561","773","9.04"
"40","27575","773","9.04"
"40","27592","771","9.04"
"41","27653","769","6.0399999999999991"
"41","27674","769","6.0399999999999991"
"41","27689","769","6.0399999999999991"
"41","27703","769","6.0399999999999991"
"41","27718","770","5.0399999999999991"
"42","27825","769","6.0399999999999991"
"43","27841","769","6.0399999999999991"
"43","27845","770","0.039999999999999147"
"43","27861","770","1.0399999999999992"
"43","27875","770","6.0399999999999991"
"43","27891","769","12.04"
"43","27905","768","16.04"
"43","27922","767","20.04"
"43","27936","767","22.04"
"44","28013","779","6.0399999999999991"
"44","28033","779","6.0399999999999991"
"44","28059","779","9.04"
"44","28063","779","12.04"
"44","28079","780","14.04"
"44","28093","781","14.04"
"44","28107","783","14.04"
"44","28124","785","14.04"
"44","28139","786","14.04"
"44","28154","789","13.04"
"45","28265","796","2.0399999999999991"
"45","28281","796","5.0399999999999991"
"45","28295","796","7.0399999999999991"
"45","28311","796","8.04"
"45","28333","796","9.04"
"45","28363","794","13.04"
"45","28379","793","15.04"
"45","28394","793","17.04"
"46","29341","30","51.04"
"46","29361","30","51.04"
"46","29375","30","51.04"
"46","29391","30","52.04"
"46","29405","32","55.04"
"46","29421","35","59.04"
"46","29435","37","63.04"
"46","29451","38","69.039999999999992"
"46","29474","40","78.039999999999992"
"46","29489","41","81.039999999999992"
"46","29503","43","81.039999999999992"
"46","29519","43","81.039999999999992"
"46","29533","43","78.039999999999992"
"46","29549","43","75.039999999999992"
"46","29563","46","73.039999999999992"
"46","29579","51","72.039999999999992"
"46","29593","56","72.039999999999992"
"46","29609","59","72.039999999999992"
"46","29623","60","72.039999999999992"
"46","29639","60","73.039999999999992"
"46","29653","60","75.039999999999992"
"46","29675","57","79.039999999999992"
"46","29691","55","80.039999999999992"
"46","29705","53","80.039999999999992"
"46","29721","50","81.039999999999992"
"46","29736","47","82.039999999999992"
"47","29997","71","70.039999999999992"
"47","29999","71","70.039999999999992"
"47","30000","88","75.039999999999992"
"47","30013","88","75.039999999999992"
"47","30029","88","75.039999999999992"
"47","30064","88","75.039999999999992"
"47","30081","88","75.039999999999992"
"47","30095","89","75.039999999999992"
"47","30111","92","74.039999999999992"
"47","30125","97","73.039999999999992"
"47","30134","100","73.039999999999992"
"47","30141","103","72.039999999999992"
"47","30155","107","72.039999999999992"
"47","30171","108","71.039999999999992"
"47","30185","108","70.039999999999992"
"47","30201","106","69.039999999999992"
"47","30223","101","66.039999999999992"
"47","30239","99","66.039999999999992"
"47","30253","99","66.039999999999992"
"47","30269","99","68.039999999999992"
"47","30283","100","72.039999999999992"
"47","30298","102","77.039999999999992"
"47","30313","104","81.039999999999992"
"47","30327","105","84.039999999999992"
"47","30336","105","86.039999999999992"
"48","30435","124","82.039999999999992"
"48","30455","123","83.039999999999992"
"48","30472","112","88.039999999999992"
"49","36768","147","57.04"
"49","36769","146","57.04"
"49","36785","145","57.04"
"49","36801","145","57.04"
"49","36815","145","57.04"
"49","36831","145","57.04"
"49","36845","145","57.04"
"49","36861","145","57.04"
"49","36875","146","59.04"
"49","36891","148","61.04"
"49","36905","152","65.039999999999992"
"49","36921","155","67.039999999999992"
"49","36935","157","69.039999999999992"
"49","36951","158","70.039999999999992"
"49","36957","158","70.039999999999992"
"49","36973","159","71.039999999999992"
"49","36987","159","71.039999999999992"
"49","37003","159","71.039999999999992"
"49","37017","159","70.039999999999992"
"49","37033","159","68.039999999999992"
"49","37047","159","66.039999999999992"
"49","37064","159","63.04"
"49","37077","160","61.04"
"49","37093","160","61.04"
"49","37107","160","61.04"
"49","37123","160","63.04"
"49","37145","162","68.039999999999992"
"49","37175","167","72.039999999999992"
"49","37191","168","72.039999999999992"
"49","37205","170","72.039999999999992"
"49","37221","172","71.039999999999992"
"49","37235","174","68.039999999999992"
"49","37251","175","65.039999999999992"
"49","37265","176","63.04"
"49","37281","176","62.04"
"49","37295","176","62.04"
"49","37311","177","63.04"
"49","37325","180","64.039999999999992"
"49","37347","185","65.039999999999992"
"49","37363","187","65.039999999999992"
"49","37377","187","65.039999999999992"
"49","37393","188","65.039999999999992"
"49","37407","189","65.039999999999992"
"49","37423","191","64.039999999999992"
"49","37437","192","63.04"
"49","37453","192","62.04"
"49","37467","190","62.04"
"49","37483","185","62.04"
"49","37497","182","63.04"
"49","37514","181","64.039999999999992"
"49","37535","181","66.039999999999992"
"49","37551","182","68.039999999999992"
"49","37565","184","68.039999999999992"
"49","37581","185","69.039999999999992"
"49","37595","187","69.039999999999992"
"49","37611","189","69.039999999999992"
"49","37625","191","69.039999999999992"
"49","37642","193","69.039999999999992"
"50","37779","215","64.039999999999992"
"50","37796","215","64.039999999999992"
"50","37797","213","63.04"
"50","37813","211","62.04"
"50","37827","209","62.04"
"50","37843","207","62.04"
"50","37857","206","63.04"
"50","37873","205","65.039999999999992"
"50","37895","205","68.039999999999992"
"50","37911","205","70.039999999999992"
"50","37925","206","71.039999999999992"
"50","37941","209","72.039999999999992"
"50","37955","211","72.039999999999992"
"50","37971","214","72.039999999999992"
"50","37985","215","72.039999999999992"
"50","38001","216","72.039999999999992"
"50","38008","216","72.039999999999992"
"51","38099","230","64.039999999999992"
"51","38114","230","64.039999999999992"
"51","38127","230","64.039999999999992"
"51","38143","230","64.039999999999992"
"51","38157","230","64.039999999999992"
"51","38173","228","64.039999999999992"
"51","38187","226","64.039999999999992"
"51","38203","224","66.039999999999992"
"51","38217","223","69.039999999999992"
"51","38233","223","72.039999999999992"
"51","38248","223","75.039999999999992"
"51","38263","225","76.039999999999992"
"51","38285","229","76.039999999999992"
"51","38301","232","73.039999999999992"
"51","38315","235","70.039999999999992"
"51","38341","237","69.039999999999992"
"51","38345","237","69.039999999999992"
"51","38361","237","69.039999999999992"
"51","38375","237","69.039999999999992"
"51","38391","238","70.039999999999992"
"51","38405","239","72.039999999999992"
"51","38421","239","73.039999999999992"
"51","38436","239","74.039999999999992"
"52","38562","247","62.04"
"52","38564","247","62.04"
"52","38577","247","65.039999999999992"
"52","38593","247","68.039999999999992"
"52","38607","247","71.039999999999992"
"52","38623","247","73.039999999999992"
"52","38645","248","73.039999999999992"
"52","38675","252","68.039999999999992"
"52","38691","255","65.039999999999992"
"52","38705","256","64.039999999999992"
"52","38719","256","64.039999999999992"
"52","38735","257","65.039999999999992"
"52","38751","258","67.039999999999992"
"52","38765","259","69.039999999999992"
"52","38780","260","70.039999999999992"
"52","38795","260","70.039999999999992"
"52","38811","260","71.039999999999992"
"53","39593","278","56.04"
"53","39594","277","56.04"
"53","39597","277","56.04"
"53","39613","277","58.04"
"53","39627","277","62.04"
"53","39643","277","66.039999999999992"
"53","39657","277","69.039999999999992"
"53","39673","277","70.039999999999992"
"53","39687","277","70.039999999999992"
"53","39703","277","69.039999999999992"
"53","39717","278","67.039999999999992"
"53","39733","279","64.039999999999992"
"53","39755","280","62.04"
"53","39795","280","62.04"
"53","39799","281","64.039999999999992"
"53","39815","282","66.039999999999992"
"53","39843","283","67.039999999999992"
"53","39845","284","68.039999999999992"
"53","39861","284","68.039999999999992"
"53","39875","285","67.039999999999992"
"53","39889","287","64.039999999999992"
"53","39905","288","63.04"
"53","39919","289","63.04"
"53","39935","289","63.04"
"53","39957","289","64.039999999999992"
"53","39973","290","66.039999999999992"
"53","39987","292","67.039999999999992"
"53","39996","294","67.039999999999992"
"54","40045","308","62.04"
"54","40063","309","61.04"
"54","40077","309","59.04"
"54","40093","308","59.04"
"54","40107","305","59.04"
"54","40123","302","59.04"
"54","40145","298","62.04"
"54","40175","297","69.039999999999992"
"54","40189","298","70.039999999999992"
"54","40205","302","70.039999999999992"
"54","40219","306","68.039999999999992"
"54","40235","309","66.039999999999992"
"54","40249","310","65.039999999999992"
"54","40265","310","65.039999999999992"
"54","40279","311","66.039999999999992"
"54","40295","312","67.039999999999992"
"54","40303","313","68.039999999999992"
"54","40311","313","68.039999999999992"
"54","40325","314","69.039999999999992"
"54","40340","315","69.039999999999992"
"55","40545","322","49.04"
"55","40546","322","49.04"
"55","40549","321","66.039999999999992"
"55","40565","321","69.039999999999992"
"55","40579","321","70.039999999999992"
"55","40595","321","70.039999999999992"
"55","40611","322","70.039999999999992"
"55","40625","324","69.039999999999992"
"55","40639","326","68.039999999999992"
"55","40655","328","67.039999999999992"
"55","40669","329","66.039999999999992"
"55","40685","330","64.039999999999992"
"55","40707","332","63.04"
"55","40723","333","63.04"
"55","40737","333","62.04"
"55","40753","333","62.04"
"55","40767","333","62.04"
"55","40783","333","62.04"
"55","40797","331","62.04"
"55","40813","329","63.04"
"55","40827","328","64.039999999999992"
"55","40843","328","66.039999999999992"
"55","40857","328","68.039999999999992"
"55","40873","330","68.039999999999992"
"55","40895","332","68.039999999999992"
"55","40911","334","68.039999999999992"
"55","40925","338","68.039999999999992"
"55","40939","342","67.039999999999992"
"55","40955","345","66.039999999999992"
"55","40969","345","64.039999999999992"
"55","40986","345","63.04"
"55","40999","342","62.04"
"55","41015","339","61.04"
"55","41030","337","62.04"
"55","41046","336","64.039999999999992"
"55","41061","336","66.039999999999992"
"55","41075","337","68.039999999999992"
"55","41097","339","69.039999999999992"
"55","41113","341","69.039999999999992"
"55","41127","343","68.039999999999992"
"56","41295","369","60.04"
"56","41296","370","60.04"
"56","41299","370","59.04"
"56","41315","370","58.04"
"56","41329","370","57.04"
"56","41345","368","57.04"
"56","41361","365","56.04"
"56","41375","363","57.04"
"56","41389","362","59.04"
"56","41405","362","63.04"
"56","41419","362","67.039999999999992"
"56","41435","365","68.039999999999992"
"56","41457","370","68.039999999999992"
"56","41473","374","66.039999999999992"
"56","41487","378","63.04"
"56","41503","380","62.04"
"56","41517","381","62.04"
"56","41533","381","62.04"
"56","41547","381","63.04"
"56","41563","383","64.039999999999992"
"56","41577","384","65.039999999999992"
"56","41594","385","65.039999999999992"
"57","41716","395","56.04"
"57","41736","395","56.04"
"57","41750","404","56.04"
"58","41827","395","47.04"
"58","41847","394","49.04"
"58","41863","394","53.04"
"58","41877","395","59.04"
"58","41893","397","64.039999999999992"
"58","41907","398","67.039999999999992"
"58","41923","398","68.039999999999992"
"58","41938","398","68.039999999999992"
"59","42061","404","47.04"
