"strokeNumber","time","x","y"
"15","34144","275","14.04"
"15","34158","273","16.04"
"15","34174","271","20.04"
"15","34195","270","26.04"
"15","34226","272","27.04"
"15","34234","274","27.04"
"15","34256","281","22.04"
"15","34270","286","19.04"
"15","34286","287","18.04"
"15","34300","287","19.04"
"15","34316","287","21.04"
"15","34329","287","23.04"
"15","34346","287","23.04"
"15","34360","287","23.04"
"15","34368","288","24.04"
"16","34407","297","18.04"
"16","34428","298","17.04"
"16","34444","298","17.04"
"16","34458","298","18.04"
"16","34474","304","19.04"
"16","34488","311","19.04"
"16","34504","316","19.04"
"16","34518","317","19.04"
"16","34534","317","19.04"
"16","34548","316","17.04"
"17","34595","304","7.0399999999999991"
"17","34616","304","7.0399999999999991"
"17","34630","304","9.04"
"17","34646","304","11.04"
"17","34660","306","17.04"
"17","34676","308","26.04"
"17","34690","309","31.04"
"17","34706","310","33.04"
"17","34721","311","33.04"
"18","47994","329","17.04"
"18","47995","328","17.04"
"18","48002","328","18.04"
"18","48018","329","18.04"
"18","48031","332","18.04"
"18","48047","334","18.04"
"18","48062","336","18.04"
"18","48078","337","18.04"
"18","48100","339","18.04"
"18","48114","342","18.04"
"19","48213","335","13.04"
"19","48250","334","13.04"
"19","48272","334","13.04"
"19","48288","334","14.04"
"19","48302","334","16.04"
"19","48318","334","19.04"
"19","48332","335","23.04"
"19","48348","335","25.04"
"19","48362","335","28.04"
"19","48378","335","30.04"
"19","48391","335","31.04"
"19","48408","335","32.04"
"19","48414","335","32.04"
"20","48610","352","8.04"
"20","48611","351","8.04"
"20","48632","350","11.04"
"20","48647","351","14.04"
"20","48661","351","18.04"
"20","48677","351","21.04"
"20","48692","351","24.04"
"20","48708","351","27.04"
"20","48722","351","28.04"
"20","48738","351","28.04"
"20","48752","351","28.04"
"20","48768","351","28.04"
"20","48782","351","28.04"
"20","48798","351","28.04"
"20","48832","353","26.04"
"20","48849","356","23.04"
"20","48864","357","23.04"
"20","48880","357","23.04"
"20","48893","359","23.04"
"20","48909","361","23.04"
"20","48923","364","23.04"
"20","48940","366","23.04"
"20","48954","367","23.04"
"20","48970","367","22.04"
"20","48992","367","20.04"
"20","49022","366","18.04"
"20","49037","364","18.04"
"20","49051","361","18.04"
"20","49078","359","19.04"
"20","49081","358","20.04"
"20","49097","357","22.04"
"20","49112","356","24.04"
"20","49128","356","26.04"
"20","49141","356","27.04"
"20","49158","358","27.04"
"20","49171","360","28.04"
"20","49188","363","28.04"
"20","49209","366","28.04"
"20","49218","367","28.04"
"20","49240","373","25.04"
"21","49533","393","2.0399999999999991"
"21","49533","392","2.0399999999999991"
"21","49547","392","15.04"
"21","49582","392","22.04"
"21","49599","392","24.04"
"21","49614","392","24.04"
"21","49630","392","23.04"
"21","49644","392","19.04"
"21","49659","394","16.04"
"21","49673","396","16.04"
"21","49690","397","16.04"
"21","49704","398","16.04"
"21","49720","398","17.04"
"21","49742","398","19.04"
"21","49772","396","25.04"
"21","49788","396","26.04"
"22","49923","414","15.04"
"22","49937","413","15.04"
"22","49959","411","15.04"
"22","49973","411","15.04"
"22","49990","410","15.04"
"22","50004","409","15.04"
"22","50020","408","18.04"
"22","50034","406","22.04"
"22","50050","405","26.04"
"22","50064","405","27.04"
"22","50079","406","27.04"
"22","50093","410","24.04"
"22","50110","413","20.04"
"22","50131","418","17.04"
"22","50161","418","19.04"
"22","50177","418","21.04"
"22","50191","419","23.04"
"22","50207","419","24.04"
"22","50222","419","24.04"
"22","50239","419","24.04"
"23","50349","430","13.04"
"23","50350","429","13.04"
"23","50363","429","14.04"
"23","50380","429","16.04"
"23","50394","429","21.04"
"23","50409","429","27.04"
"23","50423","429","30.04"
"23","50440","430","30.04"
"23","50454","430","30.04"
"23","50470","431","27.04"
"23","50484","433","21.04"
"23","50500","436","17.04"
"23","50522","436","17.04"
"23","50538","436","18.04"
"23","50552","436","19.04"
"23","50568","436","19.04"
"24","50711","452","13.04"
"24","50722","451","14.04"
"24","50724","451","23.04"
"24","50740","450","26.04"
"24","50754","450","27.04"
"24","50770","450","27.04"
"24","50784","450","27.04"
"24","50800","450","25.04"
"24","50814","452","21.04"
"24","50830","454","17.04"
"24","50844","455","16.04"
"24","50860","455","16.04"
"24","50882","455","19.04"
"24","50898","455","23.04"
"24","50912","455","25.04"
"24","50928","456","26.04"
"24","50942","456","26.04"
"24","50958","457","24.04"
"24","50972","459","21.04"
"24","50988","460","19.04"
"24","51002","460","20.04"
"24","51018","460","21.04"
"24","51031","460","22.04"
"24","51047","460","22.04"
"24","51070","460","22.04"
"24","51078","460","22.04"
"25","51298","467","18.04"
"25","51315","467","18.04"
"25","51317","467","18.04"
"25","51332","467","18.04"
"25","51348","470","18.04"
"25","51361","475","18.04"
"25","51378","478","18.04"
"25","51391","478","18.04"
"25","51407","478","17.04"
"25","51414","479","16.04"
"26","51483","475","8.04"
"26","51504","472","8.04"
"26","51520","471","8.04"
"26","51534","471","9.04"
"26","51550","470","10.04"
"26","51564","468","12.04"
"26","51579","468","14.04"
"26","51593","468","17.04"
"26","51610","468","20.04"
"26","51632","470","23.04"
"26","51648","471","25.04"
"26","51662","471","27.04"
"26","51677","471","28.04"
"26","51694","471","29.04"
"26","51707","471","29.04"
"26","51722","468","29.04"
"26","51738","465","30.04"
"26","51744","464","31.04"
"27","51859","482","21.04"
"27","51880","481","21.04"
"27","51893","481","21.04"
"27","51909","481","22.04"
"27","51923","481","26.04"
"27","51940","481","30.04"
"27","51954","483","31.04"
"27","51970","486","30.04"
"27","51983","491","27.04"
"27","52000","496","22.04"
"27","52022","499","20.04"
"27","52038","499","22.04"
"27","52052","499","24.04"
"27","52068","499","25.04"
"27","52081","499","25.04"
"27","52097","499","25.04"
"27","52104","499","25.04"
"28","52219","505","4.0399999999999991"
"28","52223","505","5.0399999999999991"
"28","52240","505","6.0399999999999991"
"28","52254","506","11.04"
"28","52270","506","18.04"
"28","52283","506","25.04"
"28","52299","506","29.04"
"28","52313","506","31.04"
"28","52330","508","30.04"
"29","52816","523","15.04"
"29","52843","523","15.04"
"29","52848","523","15.04"
"29","52861","526","14.04"
"29","52878","532","14.04"
"29","52891","538","14.04"
"29","52908","541","14.04"
"29","52921","542","13.04"
"29","52937","543","13.04"
"29","52952","544","11.04"
"30","53006","536","4.0399999999999991"
"30","53020","535","4.0399999999999991"
"30","53034","534","5.0399999999999991"
"30","53050","533","6.0399999999999991"
"30","53064","533","8.04"
"30","53080","534","13.04"
"30","53094","535","17.04"
"30","53110","536","20.04"
"30","53132","536","25.04"
"30","53161","535","30.04"
"30","53178","534","31.04"
"30","53192","532","31.04"
"30","53206","529","31.04"
"30","53222","523","30.04"
"30","53238","520","30.04"
"31","53359","546","18.04"
"31","53360","546","18.04"
"31","53364","546","17.04"
"31","53380","545","17.04"
"31","53393","543","18.04"
"31","53409","541","21.04"
"31","53423","540","24.04"
"31","53439","540","26.04"
"31","53454","542","26.04"
"31","53470","545","26.04"
"31","53484","549","24.04"
"31","53508","551","22.04"
"31","53521","551","22.04"
"31","53538","551","23.04"
"31","53552","551","23.04"
"32","53621","546","18.04"
"33","53642","546","18.04"
"33","53643","556","18.04"
"33","53655","555","20.04"
"33","53671","554","23.04"
"33","53688","554","26.04"
"33","53709","559","26.04"
"33","53723","560","24.04"
"33","53739","561","20.04"
"33","53754","561","18.04"
"33","53770","560","18.04"
"33","53784","560","18.04"
"34","53869","566","13.04"
"34","53882","565","13.04"
"34","53898","565","13.04"
"34","53911","565","13.04"
"34","53925","565","13.04"
"34","53942","565","14.04"
"34","53957","565","14.04"
"34","53972","565","14.04"
"34","53988","565","14.04"
"34","54002","565","14.04"
"34","54018","565","14.04"
"34","54032","563","14.04"
"34","54054","560","13.04"
"34","54070","559","13.04"
"34","54100","557","17.04"
"34","54113","556","21.04"
"34","54130","556","23.04"
"34","54144","557","24.04"
"34","54159","560","24.04"
"34","54174","565","21.04"
"34","54189","570","16.04"
"34","54204","574","9.04"
"34","54219","576","2.0399999999999991"
"34","54286","570","1.0399999999999992"
"34","54302","569","7.0399999999999991"
"34","54316","569","12.04"
"34","54332","569","14.04"
"34","54346","571","16.04"
"34","54362","574","18.04"
"34","54377","577","19.04"
"34","54392","580","20.04"
"34","54408","584","19.04"
"35","54844","594","8.04"
"35","54864","593","8.04"
"35","54879","595","8.04"
"35","54893","604","8.04"
"35","54910","613","8.04"
"35","54923","616","7.0399999999999991"
"35","54940","617","7.0399999999999991"
"35","54954","617","7.0399999999999991"
"36","55015","609","0.039999999999999147"
"36","55036","608","0.039999999999999147"
"36","55052","608","1.0399999999999992"
"36","55066","608","4.0399999999999991"
"36","55082","609","10.04"
"36","55095","609","17.04"
"36","55112","609","20.04"
"36","55126","609","22.04"
"36","55142","610","21.04"
"37","55284","628","5.0399999999999991"
"37","55300","626","13.04"
"37","55313","625","19.04"
"37","55330","625","21.04"
"37","55344","625","22.04"
"37","55359","625","20.04"
"37","55374","629","14.04"
"37","55382","632","11.04"
"37","55396","638","7.0399999999999991"
"37","55412","641","6.0399999999999991"
"37","55425","643","8.04"
"37","55442","643","13.04"
"37","55456","643","20.04"
"37","55472","643","23.04"
"37","55492","643","24.04"
"37","55502","642","24.04"
"37","55510","642","22.04"
"38","55597","654","12.04"
"38","55610","654","12.04"
"38","55613","654","10.04"
"38","55630","654","9.04"
"38","55643","651","9.04"
"38","55659","647","10.04"
"38","55673","642","13.04"
"38","55689","638","18.04"
"38","55703","637","22.04"
"38","55720","637","23.04"
"38","55734","640","23.04"
"38","55749","645","21.04"
"38","55772","651","19.04"
"38","55786","652","19.04"
"38","55802","652","21.04"
"38","55815","652","23.04"
"38","55831","652","23.04"
"38","55845","652","22.04"
"38","55861","654","18.04"
"38","55870","656","16.04"
"38","55876","657","15.04"
"38","55892","659","15.04"
"38","55905","660","15.04"
"38","55922","664","15.04"
"38","55944","668","15.04"
"38","55960","669","15.04"
"38","55973","669","15.04"
"38","55982","669","15.04"
"39","56031","667","6.0399999999999991"
"39","56049","667","6.0399999999999991"
"39","56063","666","7.0399999999999991"
"39","56079","667","13.04"
"39","56093","668","23.04"
"39","56109","668","30.04"
"39","56142","668","32.04"
"39","56147","668","30.04"
"40","58313","687","7.0399999999999991"
"40","58314","687","7.0399999999999991"
"40","58330","687","7.0399999999999991"
"40","58343","687","7.0399999999999991"
"40","58359","687","7.0399999999999991"
"40","58382","689","10.04"
"40","58395","690","14.04"
"40","58411","691","17.04"
"40","58425","692","20.04"
"40","58441","692","22.04"
"40","58455","693","22.04"
"40","58471","693","22.04"
"40","58486","693","21.04"
"40","58501","693","18.04"
"40","58516","695","15.04"
"40","58531","697","13.04"
"40","58554","699","12.04"
"40","58570","699","12.04"
"40","58584","699","14.04"
"40","58600","699","16.04"
"40","58614","699","18.04"
"40","58629","701","20.04"
"40","58644","703","20.04"
"40","58659","705","19.04"
"40","58674","707","17.04"
"40","58690","708","14.04"
"40","58704","708","13.04"
"40","58719","709","12.04"
"40","58726","709","12.04"
"41","58773","716","14.04"
"41","58785","716","13.04"
"41","58801","716","13.04"
"41","58816","716","13.04"
"41","58831","718","12.04"
"41","58845","720","10.04"
"41","58861","720","9.04"
"41","58875","720","8.04"
"41","58891","719","7.0399999999999991"
"41","58914","715","7.0399999999999991"
"41","58943","708","14.04"
"41","58960","705","19.04"
"41","58973","705","22.04"
"41","58982","705","22.04"
"41","58990","705","22.04"
"41","59004","709","22.04"
"41","59020","714","20.04"
"41","59034","719","16.04"
"41","59050","723","13.04"
"41","59064","724","12.04"
"41","59079","724","12.04"
"41","59094","724","13.04"
"41","59110","723","16.04"
"41","59132","721","21.04"
"41","59146","721","22.04"
"41","59154","722","22.04"
"42","59266","744","12.04"
"42","59284","744","12.04"
"42","59303","737","7.0399999999999991"
"42","59319","733","9.04"
"42","59333","730","11.04"
"42","59349","730","12.04"
"42","59364","730","14.04"
"42","59380","733","15.04"
"42","59394","736","18.04"
"42","59409","738","21.04"
"42","59423","738","24.04"
"42","59432","738","25.04"
"42","59439","738","25.04"
"42","59454","738","25.04"
"42","59470","736","25.04"
"42","59491","729","23.04"
"42","59506","724","20.04"
"43","61911","749","6.0399999999999991"
"43","61923","749","6.0399999999999991"
"43","61943","747","11.04"
"43","61959","744","18.04"
"43","61973","741","25.04"
"43","61989","741","28.04"
"43","62004","741","28.04"
"43","62020","741","26.04"
"43","62034","744","22.04"
"43","62050","750","16.04"
"43","62064","755","13.04"
"43","62080","756","12.04"
"43","62094","757","13.04"
"43","62116","758","18.04"
"43","62132","758","22.04"
"43","62145","758","25.04"
"43","62162","757","27.04"
"43","62175","756","27.04"
"43","62184","756","27.04"
"44","62328","773","12.04"
"44","62330","770","13.04"
"44","62333","761","19.04"
"44","62350","759","23.04"
"45","62395","774","15.04"
"45","62407","775","15.04"
"45","62424","776","15.04"
"45","62440","778","15.04"
"45","62454","781","15.04"
"45","62470","782","15.04"
"45","62484","784","14.04"
"45","62492","785","12.04"
"46","62508","774","15.04"
"47","62523","774","15.04"
"47","62536","784","9.04"
"47","62552","784","11.04"
"47","62566","782","18.04"
"47","62582","780","26.04"
"47","62595","777","31.04"
"47","62612","775","33.04"
"47","62625","774","33.04"
"47","62634","774","33.04"
"48","64038","22","50.04"
"48","64039","21","50.04"
"48","64051","27","56.04"
"48","64065","29","60.04"
"48","64081","31","64.039999999999992"
"48","64096","34","69.039999999999992"
"48","64111","37","72.039999999999992"
"48","64120","38","73.039999999999992"
"48","64128","39","74.039999999999992"
"48","64141","39","74.039999999999992"
"48","64164","39","75.039999999999992"
"48","64178","36","75.039999999999992"
"49","64361","45","58.04"
"49","64362","45","58.04"
"49","64394","45","58.04"
"49","64397","44","60.04"
"49","64411","43","61.04"
"49","64425","42","62.04"
"49","64442","41","63.04"
"49","64455","41","63.04"
"49","64471","41","63.04"
"49","64485","41","63.04"
"49","64502","41","63.04"
"49","64515","41","63.04"
"49","64532","41","64.039999999999992"
"49","64554","41","64.039999999999992"
"49","64568","41","64.039999999999992"
"49","64584","41","65.039999999999992"
"49","64597","44","65.039999999999992"
"49","64614","48","66.039999999999992"
"49","64627","51","66.039999999999992"
"49","64643","53","66.039999999999992"
"49","64657","53","66.039999999999992"
"49","64673","53","67.039999999999992"
"49","64687","53","67.039999999999992"
"49","64704","53","67.039999999999992"
"50","64923","65","57.04"
"50","64924","65","57.04"
"50","64927","65","57.04"
"50","64943","65","58.04"
"50","64957","65","59.04"
"50","64973","66","63.04"
"50","64987","68","67.039999999999992"
"50","65004","69","69.039999999999992"
"50","65018","70","70.039999999999992"
"50","65034","70","70.039999999999992"
"50","65047","70","68.039999999999992"
"50","65063","71","65.039999999999992"
"50","65077","72","62.04"
"50","65093","74","61.04"
"50","65125","76","61.04"
"50","65131","78","61.04"
"50","65145","81","62.04"
"50","65162","82","63.04"
"50","65175","83","65.039999999999992"
"50","65191","83","67.039999999999992"
"50","65205","83","68.039999999999992"
"50","65214","83","68.039999999999992"
"51","65360","94","62.04"
"51","65378","94","60.04"
"51","65393","94","59.04"
"51","65407","94","59.04"
"51","65423","91","59.04"
"51","65437","88","59.04"
"51","65453","87","61.04"
"51","65476","86","67.039999999999992"
"51","65491","87","70.039999999999992"
"51","65505","90","70.039999999999992"
"51","65521","94","70.039999999999992"
"51","65535","98","68.039999999999992"
"51","65551","100","65.039999999999992"
"51","65565","100","63.04"
"51","65581","100","62.04"
"51","65596","100","62.04"
"51","65613","100","62.04"
"52","65733","94","62.04"
"53","65756","94","62.04"
"53","65757","105","56.04"
"53","65767","105","56.04"
"53","65783","104","56.04"
"53","65799","104","59.04"
"53","65813","106","63.04"
"53","65835","109","67.039999999999992"
"53","65876","112","68.039999999999992"
"53","65881","114","67.039999999999992"
"53","65895","116","64.039999999999992"
"53","65912","117","61.04"
"53","65925","118","60.04"
"53","65941","118","60.04"
"53","65955","118","60.04"
"53","65971","118","61.04"
"53","65985","119","64.039999999999992"
"53","66002","122","66.039999999999992"
"53","66015","125","67.039999999999992"
"53","66031","127","67.039999999999992"
"53","66054","128","65.039999999999992"
"53","66067","128","64.039999999999992"
"53","66084","128","62.04"
"53","66092","128","61.04"
"53","66098","128","60.04"
"54","69362","130","52.04"
"54","69363","130","52.04"
"54","69375","130","52.04"
"54","69391","130","52.04"
"54","69426","130","52.04"
"54","69443","131","56.04"
"54","69457","133","61.04"
"54","69473","134","65.039999999999992"
"54","69487","135","66.039999999999992"
"54","69503","135","66.039999999999992"
"54","69517","135","65.039999999999992"
"54","69533","136","63.04"
"54","69547","136","60.04"
"54","69564","137","58.04"
"54","69585","138","58.04"
"54","69626","141","58.04"
"54","69631","144","58.04"
"54","69645","147","59.04"
"54","69662","149","61.04"
"54","69675","149","63.04"
"54","69691","149","64.039999999999992"
"54","69705","149","64.039999999999992"
"54","69719","149","64.039999999999992"
"54","69728","148","64.039999999999992"
"55","70360","151","59.04"
"55","70376","151","59.04"
"55","70381","165","56.04"
"55","70395","163","55.04"
"55","70409","159","54.04"
"55","70425","155","54.04"
"55","70441","152","55.04"
"55","70455","151","57.04"
"55","70471","151","59.04"
"55","70485","151","61.04"
"55","70502","151","64.039999999999992"
"55","70516","151","65.039999999999992"
"55","70531","151","65.039999999999992"
"55","70553","156","65.039999999999992"
"55","70568","160","65.039999999999992"
"56","70640","172","61.04"
"56","70657","172","61.04"
"56","70673","172","61.04"
"56","70688","172","61.04"
"56","70703","170","61.04"
"56","70725","167","61.04"
"56","70741","165","64.039999999999992"
"56","70756","164","67.039999999999992"
"56","70771","164","69.039999999999992"
"56","70785","165","69.039999999999992"
"56","70801","169","68.039999999999992"
"56","70815","172","65.039999999999992"
"56","70831","176","61.04"
"56","70846","179","57.04"
"56","70861","181","53.04"
"56","70875","183","49.04"
"56","70909","183","46.04"
"56","70927","183","46.04"
"56","70944","182","46.04"
"56","70957","181","48.04"
"56","70974","181","51.04"
"56","70987","181","54.04"
"56","71004","182","58.04"
"56","71018","184","60.04"
"56","71034","186","61.04"
"56","71048","189","62.04"
"56","71063","192","62.04"
"56","71078","194","62.04"
"56","71094","196","62.04"
"56","71102","198","61.04"
"57","72582","219","42.04"
"57","72593","218","42.04"
"57","72615","218","42.04"
"57","72629","218","42.04"
"57","72645","218","46.04"
"57","72659","218","52.04"
"57","72675","218","58.04"
"57","72689","218","64.039999999999992"
"57","72705","218","67.039999999999992"
"57","72719","218","67.039999999999992"
"57","72735","219","66.039999999999992"
"57","72757","222","61.04"
"57","72787","225","57.04"
"57","72803","226","57.04"
"57","72817","227","57.04"
"57","72834","229","59.04"
"57","72847","229","60.04"
"57","72863","229","62.04"
"57","72877","229","64.039999999999992"
"57","72894","227","66.039999999999992"
"57","72907","225","66.039999999999992"
"57","72923","223","66.039999999999992"
"57","72937","222","66.039999999999992"
"57","72946","222","66.039999999999992"
"58","73081","236","58.04"
"58","73082","236","58.04"
"58","73095","246","64.039999999999992"
"58","73110","249","64.039999999999992"
"58","73118","250","64.039999999999992"
"59","73179","250","56.04"
"59","73194","248","56.04"
"59","73208","245","58.04"
"59","73224","242","63.04"
"59","73237","240","69.039999999999992"
"59","73253","239","73.039999999999992"
"59","73268","239","75.039999999999992"
"59","73284","239","76.039999999999992"
"59","73290","239","76.039999999999992"
"60","74375","282","56.04"
"60","74377","282","56.04"
"60","74378","282","56.04"
"60","74393","282","56.04"
"60","74407","282","55.04"
"60","74423","280","55.04"
"60","74437","277","54.04"
"60","74453","273","54.04"
"60","74475","267","56.04"
"60","74489","264","61.04"
"60","74505","264","66.039999999999992"
"60","74519","265","69.039999999999992"
"60","74536","269","70.039999999999992"
"60","74549","274","69.039999999999992"
"60","74566","278","65.039999999999992"
"60","74579","281","61.04"
"60","74595","282","57.04"
"60","74610","282","57.04"
"60","74625","282","57.04"
"60","74640","281","57.04"
"61","74726","282","56.04"
"62","74740","282","56.04"
"62","74753","287","53.04"
"62","74768","286","56.04"
"62","74784","286","61.04"
"62","74798","287","64.039999999999992"
"62","74814","290","65.039999999999992"
"62","74835","296","63.04"
"62","74875","302","55.04"
"62","74879","302","55.04"
"62","74895","302","55.04"
"62","74910","302","58.04"
"62","74925","304","61.04"
"62","74939","306","62.04"
"62","74955","306","63.04"
"62","74969","306","63.04"
"62","74978","307","63.04"
"63","75100","320","48.04"
"63","75101","320","48.04"
"63","75113","320","48.04"
"63","75127","320","51.04"
"63","75143","322","54.04"
"63","75157","323","60.04"
"63","75173","324","65.039999999999992"
"63","75187","325","68.039999999999992"
"63","75203","326","68.039999999999992"
"63","75225","328","62.04"
"63","75234","329","59.04"
"63","75255","331","54.04"
"63","75269","332","54.04"
"63","75286","334","54.04"
"63","75300","337","54.04"
"63","75315","339","55.04"
"63","75330","341","55.04"
"63","75338","343","55.04"
"64","76641","260","58.04"
"64","76643","259","58.04"
